interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,spp
2024-07-27T04:00:00-05:00,2024-07-27T09:00:00+00:00,2024-07-27T05:00:00-05:00,2024-07-27T10:00:00+00:00,HB_HOUSTON,16.62
2024-07-27T05:00:00-05:00,2024-07-27T10:00:00+00:00,2024-07-27T06:00:00-05:00,2024-07-27T11:00:00+00:00,HB_HOUSTON,17.12
2024-07-27T06:00:00-05:00,2024-07-27T11:00:00+00:00,2024-07-27T07:00:00-05:00,2024-07-27T12:00:00+00:00,HB_HOUSTON,16.92
2024-07-27T07:00:00-05:00,2024-07-27T12:00:00+00:00,2024-07-27T08:00:00-05:00,2024-07-27T13:00:00+00:00,HB_HOUSTON,16.77
2024-07-27T08:00:00-05:00,2024-07-27T13:00:00+00:00,2024-07-27T09:00:00-05:00,2024-07-27T14:00:00+00:00,HB_HOUSTON,14.98
2024-07-27T09:00:00-05:00,2024-07-27T14:00:00+00:00,2024-07-27T10:00:00-05:00,2024-07-27T15:00:00+00:00,HB_HOUSTON,14.98
2024-07-27T10:00:00-05:00,2024-07-27T15:00:00+00:00,2024-07-27T11:00:00-05:00,2024-07-27T16:00:00+00:00,HB_HOUSTON,16.36
2024-07-27T11:00:00-05:00,2024-07-27T16:00:00+00:00,2024-07-27T12:00:00-05:00,2024-07-27T17:00:00+00:00,HB_HOUSTON,18.01
2024-07-27T12:00:00-05:00,2024-07-27T17:00:00+00:00,2024-07-27T13:00:00-05:00,2024-07-27T18:00:00+00:00,HB_HOUSTON,19.27
2024-07-27T13:00:00-05:00,2024-07-27T18:00:00+00:00,2024-07-27T14:00:00-05:00,2024-07-27T19:00:00+00:00,HB_HOUSTON,20.54
2024-07-27T14:00:00-05:00,2024-07-27T19:00:00+00:00,2024-07-27T15:00:00-05:00,2024-07-27T20:00:00+00:00,HB_HOUSTON,21.99
2024-07-27T15:00:00-05:00,2024-07-27T20:00:00+00:00,2024-07-27T16:00:00-05:00,2024-07-27T21:00:00+00:00,HB_HOUSTON,24.43
2024-07-27T16:00:00-05:00,2024-07-27T21:00:00+00:00,2024-07-27T17:00:00-05:00,2024-07-27T22:00:00+00:00,HB_HOUSTON,25.63
2024-07-27T17:00:00-05:00,2024-07-27T22:00:00+00:00,2024-07-27T18:00:00-05:00,2024-07-27T23:00:00+00:00,HB_HOUSTON,26.34
2024-07-27T18:00:00-05:00,2024-07-27T23:00:00+00:00,2024-07-27T19:00:00-05:00,2024-07-28T00:00:00+00:00,HB_HOUSTON,26.22
2024-07-27T19:00:00-05:00,2024-07-28T00:00:00+00:00,2024-07-27T20:00:00-05:00,2024-07-28T01:00:00+00:00,HB_HOUSTON,38.4
2024-07-27T20:00:00-05:00,2024-07-28T01:00:00+00:00,2024-07-27T21:00:00-05:00,2024-07-28T02:00:00+00:00,HB_HOUSTON,33.4
2024-07-27T21:00:00-05:00,2024-07-28T02:00:00+00:00,2024-07-27T22:00:00-05:00,2024-07-28T03:00:00+00:00,HB_HOUSTON,21.65
2024-07-27T22:00:00-05:00,2024-07-28T03:00:00+00:00,2024-07-27T23:00:00-05:00,2024-07-28T04:00:00+00:00,HB_HOUSTON,17.35
2024-07-27T23:00:00-05:00,2024-07-28T04:00:00+00:00,2024-07-28T00:00:00-05:00,2024-07-28T05:00:00+00:00,HB_HOUSTON,14.31
2024-07-28T00:00:00-05:00,2024-07-28T05:00:00+00:00,2024-07-28T01:00:00-05:00,2024-07-28T06:00:00+00:00,HB_HOUSTON,15.22
2024-07-28T01:00:00-05:00,2024-07-28T06:00:00+00:00,2024-07-28T02:00:00-05:00,2024-07-28T07:00:00+00:00,HB_HOUSTON,12.26
2024-07-28T02:00:00-05:00,2024-07-28T07:00:00+00:00,2024-07-28T03:00:00-05:00,2024-07-28T08:00:00+00:00,HB_HOUSTON,10.35
2024-07-28T03:00:00-05:00,2024-07-28T08:00:00+00:00,2024-07-28T04:00:00-05:00,2024-07-28T09:00:00+00:00,HB_HOUSTON,10.11
2024-07-28T04:00:00-05:00,2024-07-28T09:00:00+00:00,2024-07-28T05:00:00-05:00,2024-07-28T10:00:00+00:00,HB_HOUSTON,10.08
2024-07-28T05:00:00-05:00,2024-07-28T10:00:00+00:00,2024-07-28T06:00:00-05:00,2024-07-28T11:00:00+00:00,HB_HOUSTON,10.47
2024-07-28T06:00:00-05:00,2024-07-28T11:00:00+00:00,2024-07-28T07:00:00-05:00,2024-07-28T12:00:00+00:00,HB_HOUSTON,10.66
2024-07-28T07:00:00-05:00,2024-07-28T12:00:00+00:00,2024-07-28T08:00:00-05:00,2024-07-28T13:00:00+00:00,HB_HOUSTON,10.08
2024-07-28T08:00:00-05:00,2024-07-28T13:00:00+00:00,2024-07-28T09:00:00-05:00,2024-07-28T14:00:00+00:00,HB_HOUSTON,6.23
2024-07-28T09:00:00-05:00,2024-07-28T14:00:00+00:00,2024-07-28T10:00:00-05:00,2024-07-28T15:00:00+00:00,HB_HOUSTON,8.3
2024-07-28T10:00:00-05:00,2024-07-28T15:00:00+00:00,2024-07-28T11:00:00-05:00,2024-07-28T16:00:00+00:00,HB_HOUSTON,9.99
2024-07-28T11:00:00-05:00,2024-07-28T16:00:00+00:00,2024-07-28T12:00:00-05:00,2024-07-28T17:00:00+00:00,HB_HOUSTON,12.24
2024-07-28T12:00:00-05:00,2024-07-28T17:00:00+00:00,2024-07-28T13:00:00-05:00,2024-07-28T18:00:00+00:00,HB_HOUSTON,14.72
2024-07-28T13:00:00-05:00,2024-07-28T18:00:00+00:00,2024-07-28T14:00:00-05:00,2024-07-28T19:00:00+00:00,HB_HOUSTON,16.28
2024-07-28T14:00:00-05:00,2024-07-28T19:00:00+00:00,2024-07-28T15:00:00-05:00,2024-07-28T20:00:00+00:00,HB_HOUSTON,19.28
2024-07-28T15:00:00-05:00,2024-07-28T20:00:00+00:00,2024-07-28T16:00:00-05:00,2024-07-28T21:00:00+00:00,HB_HOUSTON,20.94
2024-07-28T16:00:00-05:00,2024-07-28T21:00:00+00:00,2024-07-28T17:00:00-05:00,2024-07-28T22:00:00+00:00,HB_HOUSTON,22.27
2024-07-28T17:00:00-05:00,2024-07-28T22:00:00+00:00,2024-07-28T18:00:00-05:00,2024-07-28T23:00:00+00:00,HB_HOUSTON,23.71
2024-07-28T18:00:00-05:00,2024-07-28T23:00:00+00:00,2024-07-28T19:00:00-05:00,2024-07-29T00:00:00+00:00,HB_HOUSTON,25.97
2024-07-28T19:00:00-05:00,2024-07-29T00:00:00+00:00,2024-07-28T20:00:00-05:00,2024-07-29T01:00:00+00:00,HB_HOUSTON,43.65
2024-07-28T20:00:00-05:00,2024-07-29T01:00:00+00:00,2024-07-28T21:00:00-05:00,2024-07-29T02:00:00+00:00,HB_HOUSTON,40.67
2024-07-28T21:00:00-05:00,2024-07-29T02:00:00+00:00,2024-07-28T22:00:00-05:00,2024-07-29T03:00:00+00:00,HB_HOUSTON,24.67
2024-07-28T22:00:00-05:00,2024-07-29T03:00:00+00:00,2024-07-28T23:00:00-05:00,2024-07-29T04:00:00+00:00,HB_HOUSTON,19.77
2024-07-28T23:00:00-05:00,2024-07-29T04:00:00+00:00,2024-07-29T00:00:00-05:00,2024-07-29T05:00:00+00:00,HB_HOUSTON,13.89
2024-07-29T00:00:00-05:00,2024-07-29T05:00:00+00:00,2024-07-29T01:00:00-05:00,2024-07-29T06:00:00+00:00,HB_HOUSTON,15.57
2024-07-29T01:00:00-05:00,2024-07-29T06:00:00+00:00,2024-07-29T02:00:00-05:00,2024-07-29T07:00:00+00:00,HB_HOUSTON,14.98
2024-07-29T02:00:00-05:00,2024-07-29T07:00:00+00:00,2024-07-29T03:00:00-05:00,2024-07-29T08:00:00+00:00,HB_HOUSTON,13.55
2024-07-29T03:00:00-05:00,2024-07-29T08:00:00+00:00,2024-07-29T04:00:00-05:00,2024-07-29T09:00:00+00:00,HB_HOUSTON,12.19
2024-07-29T04:00:00-05:00,2024-07-29T09:00:00+00:00,2024-07-29T05:00:00-05:00,2024-07-29T10:00:00+00:00,HB_HOUSTON,12.67
2024-07-29T05:00:00-05:00,2024-07-29T10:00:00+00:00,2024-07-29T06:00:00-05:00,2024-07-29T11:00:00+00:00,HB_HOUSTON,14.61
2024-07-29T06:00:00-05:00,2024-07-29T11:00:00+00:00,2024-07-29T07:00:00-05:00,2024-07-29T12:00:00+00:00,HB_HOUSTON,12.79
2024-07-29T07:00:00-05:00,2024-07-29T12:00:00+00:00,2024-07-29T08:00:00-05:00,2024-07-29T13:00:00+00:00,HB_HOUSTON,12.73
2024-07-29T08:00:00-05:00,2024-07-29T13:00:00+00:00,2024-07-29T09:00:00-05:00,2024-07-29T14:00:00+00:00,HB_HOUSTON,9.56
2024-07-29T09:00:00-05:00,2024-07-29T14:00:00+00:00,2024-07-29T10:00:00-05:00,2024-07-29T15:00:00+00:00,HB_HOUSTON,9.53
2024-07-29T10:00:00-05:00,2024-07-29T15:00:00+00:00,2024-07-29T11:00:00-05:00,2024-07-29T16:00:00+00:00,HB_HOUSTON,11.34
2024-07-29T11:00:00-05:00,2024-07-29T16:00:00+00:00,2024-07-29T12:00:00-05:00,2024-07-29T17:00:00+00:00,HB_HOUSTON,17.07
2024-07-29T12:00:00-05:00,2024-07-29T17:00:00+00:00,2024-07-29T13:00:00-05:00,2024-07-29T18:00:00+00:00,HB_HOUSTON,19.97
2024-07-29T13:00:00-05:00,2024-07-29T18:00:00+00:00,2024-07-29T14:00:00-05:00,2024-07-29T19:00:00+00:00,HB_HOUSTON,22.4
2024-07-29T14:00:00-05:00,2024-07-29T19:00:00+00:00,2024-07-29T15:00:00-05:00,2024-07-29T20:00:00+00:00,HB_HOUSTON,27.85
2024-07-29T15:00:00-05:00,2024-07-29T20:00:00+00:00,2024-07-29T16:00:00-05:00,2024-07-29T21:00:00+00:00,HB_HOUSTON,30.94
2024-07-29T16:00:00-05:00,2024-07-29T21:00:00+00:00,2024-07-29T17:00:00-05:00,2024-07-29T22:00:00+00:00,HB_HOUSTON,30.61
2024-07-29T17:00:00-05:00,2024-07-29T22:00:00+00:00,2024-07-29T18:00:00-05:00,2024-07-29T23:00:00+00:00,HB_HOUSTON,28.23
2024-07-29T18:00:00-05:00,2024-07-29T23:00:00+00:00,2024-07-29T19:00:00-05:00,2024-07-30T00:00:00+00:00,HB_HOUSTON,32.06
2024-07-29T19:00:00-05:00,2024-07-30T00:00:00+00:00,2024-07-29T20:00:00-05:00,2024-07-30T01:00:00+00:00,HB_HOUSTON,66.33
2024-07-29T20:00:00-05:00,2024-07-30T01:00:00+00:00,2024-07-29T21:00:00-05:00,2024-07-30T02:00:00+00:00,HB_HOUSTON,48.53
2024-07-29T21:00:00-05:00,2024-07-30T02:00:00+00:00,2024-07-29T22:00:00-05:00,2024-07-30T03:00:00+00:00,HB_HOUSTON,25.32
2024-07-29T22:00:00-05:00,2024-07-30T03:00:00+00:00,2024-07-29T23:00:00-05:00,2024-07-30T04:00:00+00:00,HB_HOUSTON,22.37
2024-07-29T23:00:00-05:00,2024-07-30T04:00:00+00:00,2024-07-30T00:00:00-05:00,2024-07-30T05:00:00+00:00,HB_HOUSTON,17.36
2024-07-30T00:00:00-05:00,2024-07-30T05:00:00+00:00,2024-07-30T01:00:00-05:00,2024-07-30T06:00:00+00:00,HB_HOUSTON,17.95
2024-07-30T01:00:00-05:00,2024-07-30T06:00:00+00:00,2024-07-30T02:00:00-05:00,2024-07-30T07:00:00+00:00,HB_HOUSTON,16.89
2024-07-30T02:00:00-05:00,2024-07-30T07:00:00+00:00,2024-07-30T03:00:00-05:00,2024-07-30T08:00:00+00:00,HB_HOUSTON,14.54
2024-07-30T03:00:00-05:00,2024-07-30T08:00:00+00:00,2024-07-30T04:00:00-05:00,2024-07-30T09:00:00+00:00,HB_HOUSTON,13.86
2024-07-30T04:00:00-05:00,2024-07-30T09:00:00+00:00,2024-07-30T05:00:00-05:00,2024-07-30T10:00:00+00:00,HB_HOUSTON,14.15
2024-07-30T05:00:00-05:00,2024-07-30T10:00:00+00:00,2024-07-30T06:00:00-05:00,2024-07-30T11:00:00+00:00,HB_HOUSTON,15.36
2024-07-30T06:00:00-05:00,2024-07-30T11:00:00+00:00,2024-07-30T07:00:00-05:00,2024-07-30T12:00:00+00:00,HB_HOUSTON,14.82
2024-07-30T07:00:00-05:00,2024-07-30T12:00:00+00:00,2024-07-30T08:00:00-05:00,2024-07-30T13:00:00+00:00,HB_HOUSTON,13.91
2024-07-30T08:00:00-05:00,2024-07-30T13:00:00+00:00,2024-07-30T09:00:00-05:00,2024-07-30T14:00:00+00:00,HB_HOUSTON,11.69
2024-07-30T09:00:00-05:00,2024-07-30T14:00:00+00:00,2024-07-30T10:00:00-05:00,2024-07-30T15:00:00+00:00,HB_HOUSTON,10.66
2024-07-30T10:00:00-05:00,2024-07-30T15:00:00+00:00,2024-07-30T11:00:00-05:00,2024-07-30T16:00:00+00:00,HB_HOUSTON,12.92
2024-07-30T11:00:00-05:00,2024-07-30T16:00:00+00:00,2024-07-30T12:00:00-05:00,2024-07-30T17:00:00+00:00,HB_HOUSTON,15.27
2024-07-30T12:00:00-05:00,2024-07-30T17:00:00+00:00,2024-07-30T13:00:00-05:00,2024-07-30T18:00:00+00:00,HB_HOUSTON,19.79
2024-07-30T13:00:00-05:00,2024-07-30T18:00:00+00:00,2024-07-30T14:00:00-05:00,2024-07-30T19:00:00+00:00,HB_HOUSTON,26.99
2024-07-30T14:00:00-05:00,2024-07-30T19:00:00+00:00,2024-07-30T15:00:00-05:00,2024-07-30T20:00:00+00:00,HB_HOUSTON,29.26
2024-07-30T15:00:00-05:00,2024-07-30T20:00:00+00:00,2024-07-30T16:00:00-05:00,2024-07-30T21:00:00+00:00,HB_HOUSTON,29.84
2024-07-30T16:00:00-05:00,2024-07-30T21:00:00+00:00,2024-07-30T17:00:00-05:00,2024-07-30T22:00:00+00:00,HB_HOUSTON,27.44
2024-07-30T17:00:00-05:00,2024-07-30T22:00:00+00:00,2024-07-30T18:00:00-05:00,2024-07-30T23:00:00+00:00,HB_HOUSTON,26.33
2024-07-30T18:00:00-05:00,2024-07-30T23:00:00+00:00,2024-07-30T19:00:00-05:00,2024-07-31T00:00:00+00:00,HB_HOUSTON,27.11
2024-07-30T19:00:00-05:00,2024-07-31T00:00:00+00:00,2024-07-30T20:00:00-05:00,2024-07-31T01:00:00+00:00,HB_HOUSTON,48.65
2024-07-30T20:00:00-05:00,2024-07-31T01:00:00+00:00,2024-07-30T21:00:00-05:00,2024-07-31T02:00:00+00:00,HB_HOUSTON,39.24
2024-07-30T21:00:00-05:00,2024-07-31T02:00:00+00:00,2024-07-30T22:00:00-05:00,2024-07-31T03:00:00+00:00,HB_HOUSTON,23.83
2024-07-30T22:00:00-05:00,2024-07-31T03:00:00+00:00,2024-07-30T23:00:00-05:00,2024-07-31T04:00:00+00:00,HB_HOUSTON,19.34
2024-07-30T23:00:00-05:00,2024-07-31T04:00:00+00:00,2024-07-31T00:00:00-05:00,2024-07-31T05:00:00+00:00,HB_HOUSTON,15.8
2024-07-31T00:00:00-05:00,2024-07-31T05:00:00+00:00,2024-07-31T01:00:00-05:00,2024-07-31T06:00:00+00:00,HB_HOUSTON,17.33
2024-07-31T01:00:00-05:00,2024-07-31T06:00:00+00:00,2024-07-31T02:00:00-05:00,2024-07-31T07:00:00+00:00,HB_HOUSTON,15.78
2024-07-31T02:00:00-05:00,2024-07-31T07:00:00+00:00,2024-07-31T03:00:00-05:00,2024-07-31T08:00:00+00:00,HB_HOUSTON,13.78
2024-07-31T03:00:00-05:00,2024-07-31T08:00:00+00:00,2024-07-31T04:00:00-05:00,2024-07-31T09:00:00+00:00,HB_HOUSTON,13.41
2024-07-31T04:00:00-05:00,2024-07-31T09:00:00+00:00,2024-07-31T05:00:00-05:00,2024-07-31T10:00:00+00:00,HB_HOUSTON,13.56
2024-07-31T05:00:00-05:00,2024-07-31T10:00:00+00:00,2024-07-31T06:00:00-05:00,2024-07-31T11:00:00+00:00,HB_HOUSTON,14.91
2024-07-31T06:00:00-05:00,2024-07-31T11:00:00+00:00,2024-07-31T07:00:00-05:00,2024-07-31T12:00:00+00:00,HB_HOUSTON,14.09
2024-07-31T07:00:00-05:00,2024-07-31T12:00:00+00:00,2024-07-31T08:00:00-05:00,2024-07-31T13:00:00+00:00,HB_HOUSTON,13.1
2024-07-31T08:00:00-05:00,2024-07-31T13:00:00+00:00,2024-07-31T09:00:00-05:00,2024-07-31T14:00:00+00:00,HB_HOUSTON,10.29
2024-07-31T09:00:00-05:00,2024-07-31T14:00:00+00:00,2024-07-31T10:00:00-05:00,2024-07-31T15:00:00+00:00,HB_HOUSTON,10.21
2024-07-31T10:00:00-05:00,2024-07-31T15:00:00+00:00,2024-07-31T11:00:00-05:00,2024-07-31T16:00:00+00:00,HB_HOUSTON,12.26
2024-07-31T11:00:00-05:00,2024-07-31T16:00:00+00:00,2024-07-31T12:00:00-05:00,2024-07-31T17:00:00+00:00,HB_HOUSTON,15.21
2024-07-31T12:00:00-05:00,2024-07-31T17:00:00+00:00,2024-07-31T13:00:00-05:00,2024-07-31T18:00:00+00:00,HB_HOUSTON,18.25
2024-07-31T13:00:00-05:00,2024-07-31T18:00:00+00:00,2024-07-31T14:00:00-05:00,2024-07-31T19:00:00+00:00,HB_HOUSTON,24.67
2024-07-31T14:00:00-05:00,2024-07-31T19:00:00+00:00,2024-07-31T15:00:00-05:00,2024-07-31T20:00:00+00:00,HB_HOUSTON,25.6
2024-07-31T15:00:00-05:00,2024-07-31T20:00:00+00:00,2024-07-31T16:00:00-05:00,2024-07-31T21:00:00+00:00,HB_HOUSTON,27.01
2024-07-31T16:00:00-05:00,2024-07-31T21:00:00+00:00,2024-07-31T17:00:00-05:00,2024-07-31T22:00:00+00:00,HB_HOUSTON,29.47
2024-07-31T17:00:00-05:00,2024-07-31T22:00:00+00:00,2024-07-31T18:00:00-05:00,2024-07-31T23:00:00+00:00,HB_HOUSTON,30.32
2024-07-31T18:00:00-05:00,2024-07-31T23:00:00+00:00,2024-07-31T19:00:00-05:00,2024-08-01T00:00:00+00:00,HB_HOUSTON,30.86
2024-07-31T19:00:00-05:00,2024-08-01T00:00:00+00:00,2024-07-31T20:00:00-05:00,2024-08-01T01:00:00+00:00,HB_HOUSTON,41.37
2024-07-31T20:00:00-05:00,2024-08-01T01:00:00+00:00,2024-07-31T21:00:00-05:00,2024-08-01T02:00:00+00:00,HB_HOUSTON,35.76
2024-07-31T21:00:00-05:00,2024-08-01T02:00:00+00:00,2024-07-31T22:00:00-05:00,2024-08-01T03:00:00+00:00,HB_HOUSTON,23.33
2024-07-31T22:00:00-05:00,2024-08-01T03:00:00+00:00,2024-07-31T23:00:00-05:00,2024-08-01T04:00:00+00:00,HB_HOUSTON,19.35
2024-07-31T23:00:00-05:00,2024-08-01T04:00:00+00:00,2024-08-01T00:00:00-05:00,2024-08-01T05:00:00+00:00,HB_HOUSTON,16.5
2024-08-01T00:00:00-05:00,2024-08-01T05:00:00+00:00,2024-08-01T01:00:00-05:00,2024-08-01T06:00:00+00:00,HB_HOUSTON,15.4
2024-08-01T01:00:00-05:00,2024-08-01T06:00:00+00:00,2024-08-01T02:00:00-05:00,2024-08-01T07:00:00+00:00,HB_HOUSTON,13.02
2024-08-01T02:00:00-05:00,2024-08-01T07:00:00+00:00,2024-08-01T03:00:00-05:00,2024-08-01T08:00:00+00:00,HB_HOUSTON,12.17
2024-08-01T03:00:00-05:00,2024-08-01T08:00:00+00:00,2024-08-01T04:00:00-05:00,2024-08-01T09:00:00+00:00,HB_HOUSTON,11.62
2024-08-01T04:00:00-05:00,2024-08-01T09:00:00+00:00,2024-08-01T05:00:00-05:00,2024-08-01T10:00:00+00:00,HB_HOUSTON,12.75
2024-08-01T05:00:00-05:00,2024-08-01T10:00:00+00:00,2024-08-01T06:00:00-05:00,2024-08-01T11:00:00+00:00,HB_HOUSTON,14.64
2024-08-01T06:00:00-05:00,2024-08-01T11:00:00+00:00,2024-08-01T07:00:00-05:00,2024-08-01T12:00:00+00:00,HB_HOUSTON,16.28
2024-08-01T07:00:00-05:00,2024-08-01T12:00:00+00:00,2024-08-01T08:00:00-05:00,2024-08-01T13:00:00+00:00,HB_HOUSTON,15.39
2024-08-01T08:00:00-05:00,2024-08-01T13:00:00+00:00,2024-08-01T09:00:00-05:00,2024-08-01T14:00:00+00:00,HB_HOUSTON,11.82
2024-08-01T09:00:00-05:00,2024-08-01T14:00:00+00:00,2024-08-01T10:00:00-05:00,2024-08-01T15:00:00+00:00,HB_HOUSTON,10.53
2024-08-01T10:00:00-05:00,2024-08-01T15:00:00+00:00,2024-08-01T11:00:00-05:00,2024-08-01T16:00:00+00:00,HB_HOUSTON,14.49
2024-08-01T11:00:00-05:00,2024-08-01T16:00:00+00:00,2024-08-01T12:00:00-05:00,2024-08-01T17:00:00+00:00,HB_HOUSTON,15.93
2024-08-01T12:00:00-05:00,2024-08-01T17:00:00+00:00,2024-08-01T13:00:00-05:00,2024-08-01T18:00:00+00:00,HB_HOUSTON,20.14
2024-08-01T13:00:00-05:00,2024-08-01T18:00:00+00:00,2024-08-01T14:00:00-05:00,2024-08-01T19:00:00+00:00,HB_HOUSTON,24.59
2024-08-01T14:00:00-05:00,2024-08-01T19:00:00+00:00,2024-08-01T15:00:00-05:00,2024-08-01T20:00:00+00:00,HB_HOUSTON,27.25
2024-08-01T15:00:00-05:00,2024-08-01T20:00:00+00:00,2024-08-01T16:00:00-05:00,2024-08-01T21:00:00+00:00,HB_HOUSTON,31.13
2024-08-01T16:00:00-05:00,2024-08-01T21:00:00+00:00,2024-08-01T17:00:00-05:00,2024-08-01T22:00:00+00:00,HB_HOUSTON,30.12
2024-08-01T17:00:00-05:00,2024-08-01T22:00:00+00:00,2024-08-01T18:00:00-05:00,2024-08-01T23:00:00+00:00,HB_HOUSTON,28.25
2024-08-01T18:00:00-05:00,2024-08-01T23:00:00+00:00,2024-08-01T19:00:00-05:00,2024-08-02T00:00:00+00:00,HB_HOUSTON,29.84
2024-08-01T19:00:00-05:00,2024-08-02T00:00:00+00:00,2024-08-01T20:00:00-05:00,2024-08-02T01:00:00+00:00,HB_HOUSTON,55.02
2024-08-01T20:00:00-05:00,2024-08-02T01:00:00+00:00,2024-08-01T21:00:00-05:00,2024-08-02T02:00:00+00:00,HB_HOUSTON,57.5
2024-08-01T21:00:00-05:00,2024-08-02T02:00:00+00:00,2024-08-01T22:00:00-05:00,2024-08-02T03:00:00+00:00,HB_HOUSTON,27.85
2024-08-01T22:00:00-05:00,2024-08-02T03:00:00+00:00,2024-08-01T23:00:00-05:00,2024-08-02T04:00:00+00:00,HB_HOUSTON,23.31
2024-08-01T23:00:00-05:00,2024-08-02T04:00:00+00:00,2024-08-02T00:00:00-05:00,2024-08-02T05:00:00+00:00,HB_HOUSTON,18.17
2024-08-02T00:00:00-05:00,2024-08-02T05:00:00+00:00,2024-08-02T01:00:00-05:00,2024-08-02T06:00:00+00:00,HB_HOUSTON,18.14
2024-08-02T01:00:00-05:00,2024-08-02T06:00:00+00:00,2024-08-02T02:00:00-05:00,2024-08-02T07:00:00+00:00,HB_HOUSTON,16.88
2024-08-02T02:00:00-05:00,2024-08-02T07:00:00+00:00,2024-08-02T03:00:00-05:00,2024-08-02T08:00:00+00:00,HB_HOUSTON,15.77
2024-08-02T03:00:00-05:00,2024-08-02T08:00:00+00:00,2024-08-02T04:00:00-05:00,2024-08-02T09:00:00+00:00,HB_HOUSTON,15.78
2024-08-02T04:00:00-05:00,2024-08-02T09:00:00+00:00,2024-08-02T05:00:00-05:00,2024-08-02T10:00:00+00:00,HB_HOUSTON,16.21
2024-08-02T05:00:00-05:00,2024-08-02T10:00:00+00:00,2024-08-02T06:00:00-05:00,2024-08-02T11:00:00+00:00,HB_HOUSTON,18.73
2024-08-02T06:00:00-05:00,2024-08-02T11:00:00+00:00,2024-08-02T07:00:00-05:00,2024-08-02T12:00:00+00:00,HB_HOUSTON,19.13
2024-08-02T07:00:00-05:00,2024-08-02T12:00:00+00:00,2024-08-02T08:00:00-05:00,2024-08-02T13:00:00+00:00,HB_HOUSTON,18.35
2024-08-02T08:00:00-05:00,2024-08-02T13:00:00+00:00,2024-08-02T09:00:00-05:00,2024-08-02T14:00:00+00:00,HB_HOUSTON,15.91
2024-08-02T09:00:00-05:00,2024-08-02T14:00:00+00:00,2024-08-02T10:00:00-05:00,2024-08-02T15:00:00+00:00,HB_HOUSTON,16.01
2024-08-02T10:00:00-05:00,2024-08-02T15:00:00+00:00,2024-08-02T11:00:00-05:00,2024-08-02T16:00:00+00:00,HB_HOUSTON,20.02
2024-08-02T11:00:00-05:00,2024-08-02T16:00:00+00:00,2024-08-02T12:00:00-05:00,2024-08-02T17:00:00+00:00,HB_HOUSTON,25.2
2024-08-02T12:00:00-05:00,2024-08-02T17:00:00+00:00,2024-08-02T13:00:00-05:00,2024-08-02T18:00:00+00:00,HB_HOUSTON,34.1
2024-08-02T13:00:00-05:00,2024-08-02T18:00:00+00:00,2024-08-02T14:00:00-05:00,2024-08-02T19:00:00+00:00,HB_HOUSTON,45.42
2024-08-02T14:00:00-05:00,2024-08-02T19:00:00+00:00,2024-08-02T15:00:00-05:00,2024-08-02T20:00:00+00:00,HB_HOUSTON,59.14
2024-08-02T15:00:00-05:00,2024-08-02T20:00:00+00:00,2024-08-02T16:00:00-05:00,2024-08-02T21:00:00+00:00,HB_HOUSTON,59.21
2024-08-02T16:00:00-05:00,2024-08-02T21:00:00+00:00,2024-08-02T17:00:00-05:00,2024-08-02T22:00:00+00:00,HB_HOUSTON,63.91
2024-08-02T17:00:00-05:00,2024-08-02T22:00:00+00:00,2024-08-02T18:00:00-05:00,2024-08-02T23:00:00+00:00,HB_HOUSTON,57.79
2024-08-02T18:00:00-05:00,2024-08-02T23:00:00+00:00,2024-08-02T19:00:00-05:00,2024-08-03T00:00:00+00:00,HB_HOUSTON,121.59
2024-08-02T19:00:00-05:00,2024-08-03T00:00:00+00:00,2024-08-02T20:00:00-05:00,2024-08-03T01:00:00+00:00,HB_HOUSTON,501.35
2024-08-02T20:00:00-05:00,2024-08-03T01:00:00+00:00,2024-08-02T21:00:00-05:00,2024-08-03T02:00:00+00:00,HB_HOUSTON,397.84
2024-08-02T21:00:00-05:00,2024-08-03T02:00:00+00:00,2024-08-02T22:00:00-05:00,2024-08-03T03:00:00+00:00,HB_HOUSTON,81.97
2024-08-02T22:00:00-05:00,2024-08-03T03:00:00+00:00,2024-08-02T23:00:00-05:00,2024-08-03T04:00:00+00:00,HB_HOUSTON,33.28
2024-08-02T23:00:00-05:00,2024-08-03T04:00:00+00:00,2024-08-03T00:00:00-05:00,2024-08-03T05:00:00+00:00,HB_HOUSTON,24.55
2024-08-03T00:00:00-05:00,2024-08-03T05:00:00+00:00,2024-08-03T01:00:00-05:00,2024-08-03T06:00:00+00:00,HB_HOUSTON,22.6
2024-08-03T01:00:00-05:00,2024-08-03T06:00:00+00:00,2024-08-03T02:00:00-05:00,2024-08-03T07:00:00+00:00,HB_HOUSTON,20.09
2024-08-03T02:00:00-05:00,2024-08-03T07:00:00+00:00,2024-08-03T03:00:00-05:00,2024-08-03T08:00:00+00:00,HB_HOUSTON,19.77
2024-08-03T03:00:00-05:00,2024-08-03T08:00:00+00:00,2024-08-03T04:00:00-05:00,2024-08-03T09:00:00+00:00,HB_HOUSTON,18.85
2024-08-03T04:00:00-05:00,2024-08-03T09:00:00+00:00,2024-08-03T05:00:00-05:00,2024-08-03T10:00:00+00:00,HB_HOUSTON,19.05
2024-08-03T05:00:00-05:00,2024-08-03T10:00:00+00:00,2024-08-03T06:00:00-05:00,2024-08-03T11:00:00+00:00,HB_HOUSTON,18.8
