interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,region,market,non_spinning_reserves,regulation_down,regulation_up,spinning_reserves
2022-06-16T02:00:00-07:00,2022-06-16T09:00:00+00:00,2022-06-16T03:00:00-07:00,2022-06-16T10:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.88737,1.1,1.0
2022-06-16T02:00:00-07:00,2022-06-16T09:00:00+00:00,2022-06-16T03:00:00-07:00,2022-06-16T10:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T02:00:00-07:00,2022-06-16T09:00:00+00:00,2022-06-16T03:00:00-07:00,2022-06-16T10:00:00+00:00,AS_NP26_EXP,DAM,0.0,9.81263,0.0,0.0
2022-06-16T02:00:00-07:00,2022-06-16T09:00:00+00:00,2022-06-16T03:00:00-07:00,2022-06-16T10:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T02:00:00-07:00,2022-06-16T09:00:00+00:00,2022-06-16T03:00:00-07:00,2022-06-16T10:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T03:00:00-07:00,2022-06-16T10:00:00+00:00,2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T03:00:00-07:00,2022-06-16T10:00:00+00:00,2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.27,1.11,1.0
2022-06-16T03:00:00-07:00,2022-06-16T10:00:00+00:00,2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T03:00:00-07:00,2022-06-16T10:00:00+00:00,2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,AS_NP26_EXP,DAM,0.0,10.73,0.0,0.0
2022-06-16T03:00:00-07:00,2022-06-16T10:00:00+00:00,2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T03:00:00-07:00,2022-06-16T10:00:00+00:00,2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.27,1.01,1.0
2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T04:00:00-07:00,2022-06-16T11:00:00+00:00,2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.63258,1.84,1.84
2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T05:00:00-07:00,2022-06-16T12:00:00+00:00,2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.90887,0.0
2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,AS_CAISO_EXP,DAM,0.15,5.0,2.03176,1.85592
2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,AS_NP26_EXP,DAM,0.0,17.0478,0.0,0.0
2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T06:00:00-07:00,2022-06-16T13:00:00+00:00,2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,2.35417,0.0
2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,AS_CAISO_EXP,DAM,0.15,25.0,2.05,2.05
2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T07:00:00-07:00,2022-06-16T14:00:00+00:00,2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.01576,0.0
2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,AS_CAISO_EXP,DAM,0.15,22.8026,2.0101,1.69111
2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T08:00:00-07:00,2022-06-16T15:00:00+00:00,2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,2.12101,0.0
2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,AS_CAISO_EXP,DAM,0.15,22.56924,3.45,1.0
2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T09:00:00-07:00,2022-06-16T16:00:00+00:00,2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,AS_CAISO_EXP,DAM,0.15,25.41686,3.44,1.0
2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T10:00:00-07:00,2022-06-16T17:00:00+00:00,2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,AS_CAISO_EXP,DAM,0.15,19.99272,4.28,1.84
2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T11:00:00-07:00,2022-06-16T18:00:00+00:00,2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,AS_CAISO_EXP,DAM,0.15,9.85751,3.9613,1.5213
2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T12:00:00-07:00,2022-06-16T19:00:00+00:00,2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,AS_CAISO_EXP,DAM,0.15,9.06719,3.45,1.0
2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,AS_NP26_EXP,DAM,0.0,3.7068,0.0,0.0
2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T13:00:00-07:00,2022-06-16T20:00:00+00:00,2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,AS_CAISO_EXP,DAM,0.15,5.0,2.81,1.0
2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,AS_NP26_EXP,DAM,0.0,7.25545,0.0,0.0
2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T14:00:00-07:00,2022-06-16T21:00:00+00:00,2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.64,0.0
2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,AS_CAISO_EXP,DAM,0.15,5.0,2.65,1.0
2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,AS_NP26_EXP,DAM,0.0,2.99,0.0,0.0
2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T15:00:00-07:00,2022-06-16T22:00:00+00:00,2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.8,0.0
2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,AS_CAISO_EXP,DAM,0.15,3.90297,2.82872,1.0
2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,AS_NP26_EXP,DAM,0.0,3.94514,0.0,0.0
2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T16:00:00-07:00,2022-06-16T23:00:00+00:00,2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.61128,0.0
2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.93,3.31151,1.58843
2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T17:00:00-07:00,2022-06-17T00:00:00+00:00,2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.71692,0.0
2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,AS_CAISO_EXP,DAM,0.15,9.95763,14.45,11.91
2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T18:00:00-07:00,2022-06-17T01:00:00+00:00,2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,AS_CAISO_EXP,DAM,0.15,3.83,20.0,19.0
2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,AS_NP26_EXP,DAM,0.0,20.23327,0.0,0.0
2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T19:00:00-07:00,2022-06-17T02:00:00+00:00,2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,AS_CAISO_EXP,DAM,0.15,6.29,21.54,19.0
2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,AS_NP26_EXP,DAM,0.0,7.95966,3.32,0.0
2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T20:00:00-07:00,2022-06-17T03:00:00+00:00,2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,AS_CAISO_EXP,DAM,0.15,6.29,12.3,9.76
2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,AS_NP26_EXP,DAM,0.0,26.27303,0.0,0.0
2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T21:00:00-07:00,2022-06-17T04:00:00+00:00,2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,AS_CAISO_EXP,DAM,0.15,6.09,4.93,2.69
2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,AS_NP26_EXP,DAM,0.0,11.08,0.0,0.0
2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T22:00:00-07:00,2022-06-17T05:00:00+00:00,2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,AS_CAISO_EXP,DAM,0.15,5.0,4.93,2.69
2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,AS_NP26_EXP,DAM,0.0,11.55901,0.52098,0.0
2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-16T23:00:00-07:00,2022-06-17T06:00:00+00:00,2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0
2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,2022-06-17T01:00:00-07:00,2022-06-17T08:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,2022-06-17T01:00:00-07:00,2022-06-17T08:00:00+00:00,AS_CAISO_EXP,DAM,0.15,3.89627,1.96726,1.96726
2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,2022-06-17T01:00:00-07:00,2022-06-17T08:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,2022-06-17T01:00:00-07:00,2022-06-17T08:00:00+00:00,AS_NP26_EXP,DAM,0.0,1.1,0.0,0.0
2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,2022-06-17T01:00:00-07:00,2022-06-17T08:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
2022-06-17T00:00:00-07:00,2022-06-17T07:00:00+00:00,2022-06-17T01:00:00-07:00,2022-06-17T08:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,2.68274,1.03274
2022-06-17T01:00:00-07:00,2022-06-17T08:00:00+00:00,2022-06-17T02:00:00-07:00,2022-06-17T09:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0
2022-06-17T01:00:00-07:00,2022-06-17T08:00:00+00:00,2022-06-17T02:00:00-07:00,2022-06-17T09:00:00+00:00,AS_CAISO_EXP,DAM,0.15,3.89614,1.84,1.84
2022-06-17T01:00:00-07:00,2022-06-17T08:00:00+00:00,2022-06-17T02:00:00-07:00,2022-06-17T09:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-06-17T01:00:00-07:00,2022-06-17T08:00:00+00:00,2022-06-17T02:00:00-07:00,2022-06-17T09:00:00+00:00,AS_NP26_EXP,DAM,0.0,1.1,0.0,0.0
2022-06-17T01:00:00-07:00,2022-06-17T08:00:00+00:00,2022-06-17T02:00:00-07:00,2022-06-17T09:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0
