interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,lmp
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AF_2_UNIT6GNODE,66.50681
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AF_2_UNIT7GNODE,66.50681
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AF_2_UNIT8GNODE,66.50681
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AF_6_UNIT1GNODE,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AF_6_UNIT2GNODE,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AF_6_UNIT3GNODE,66.50681
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AFPR_1_TOT_GEN-APND,65.44928
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AFPR_GNODE011,65.44928
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AFPR_GNODE012,65.44928
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AFPR_GNODE013,65.44928
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AFSR_GNODEFSR,65.44928
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AFTON_3_AFTONCC-APND,66.33704
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AFTON_3_AFTONCTGNODE,66.33401
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AFTON_3_AFTONSTGNODE,66.34092
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AFTS_LNODE131,65.44928
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AG_LNODER1A,66.81784
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AG_LNODER3A,66.81784
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGNEW_1_N003,105.17033
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGNEW_6_N001,114.92231
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGNEW_6_N002,114.92231
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGNEW_BP_LNODENEW,65.01382
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGRCJCT_6_B1,63.70168
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGRICO_6_PL3N5-APND,63.70168
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGRICO_7_B1,63.70168
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGRICO_7_B3,63.70168
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGRICO_7_B4,63.70168
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGRICO_7_NBT1,63.70168
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGRICO_7_UNIT-APND,63.70168
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGRILINK_6_N001,68.67716
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGUAF_SR_LNODELD1,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGUAF_SR_LNODELD2,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGUAF_SR_LNODELD3,66.50681
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGUAF_SR_LNODELD4,66.50681
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGUAF_SR_LNODELD5,66.50681
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGUAF_SR_LNODELD6,66.50681
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGUAMNSA_7_B1,68.9882
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AGUCALG1_7_B1,66.18886
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AHSAH_BP_1_DCHGNODE,65.06221
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AHSAH_BP_LNODEHKA,65.06221
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AHWAT_SR_LNODELD1,66.50681
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AHWAT_SR_LNODELD2,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIR_1_AIR_SUNED_SLRGNODE,66.37548
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIR_LNODE_20,66.37548
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIR_LNODE_22,66.37548
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIR_LNODE_OL,66.37548
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIR_LNODEXF2,65.01382
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIRPA_SR_LNODELD1,66.55519
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIRPORT_LNODE06,65.91238
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIRPORT_LNODE42,65.91929
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIRPORT_LNODE65,65.91929
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIRPORT_LNODE66,65.91238
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIRPORT_LNODE67,65.91238
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AIRPORT_LNODE69,65.91929
