year,mon,lmp
2023,8,14.88
2023,8,18.4
2023,8,18.59
2023,8,24.87
2023,8,25.41
2023,8,31.88
2023,8,32.25
2023,8,37.91
2023,8,38.15
2023,8,63.29
2023,8,62.83
2023,8,111.36
2023,8,109.8
2023,8,135.22
2023,8,133.77
2023,8,164.25
2023,8,162.6
2023,8,160.24
2023,8,158.71
2023,8,164.96
2023,8,164.04
2023,8,273.65
2023,8,272.44
2023,8,167.57
2023,8,166.98
2023,8,40.73
2023,8,40.7
2023,8,30.11
2023,8,30.13
2023,8,26.37
2023,8,26.39
2023,8,22.69
2023,8,22.71
2023,8,19.92
2023,8,19.93
2023,8,17.35
2023,8,17.37
2023,8,16.09
2023,8,16.1
2023,8,15.91
2023,8,15.92
2023,8,15.84
2023,8,15.85
2023,8,15.4
2023,8,15.4
2023,8,15.56
2023,8,15.57
2023,8,16.05
2023,8,16.08
2023,8,18.53
2023,8,18.81
2023,8,22.91
2023,8,23.35
2023,8,29.96
2023,8,30.13
2023,8,39.98
2023,8,40.0
2023,8,95.68
2023,8,94.95
2023,8,230.36
2023,8,227.94
2023,8,556.02
2023,8,553.21
2023,8,1190.1
2023,8,1185.99
2023,8,1481.16
2023,8,1476.37
2023,8,1935.9
2023,8,1932.54
2023,8,2484.29
2023,8,2480.32
2023,8,1394.08
2023,8,1390.44
2023,8,108.44
2023,8,108.08
2023,8,35.91
2023,8,35.88
2023,8,26.69
2023,8,26.69
2023,8,22.69
2023,8,22.72
2023,8,20.24
2023,8,20.24
2023,8,18.76
2023,8,18.77
2023,8,17.94
2023,8,17.94
2023,8,18.33
2023,8,18.34
2023,8,19.87
2023,8,19.87
2023,8,22.13
2023,8,22.13
2023,8,21.93
2023,8,21.93
2023,8,20.99
2023,8,21.26
2023,8,24.95
2023,8,26.01
2023,8,27.91
2023,8,28.98
2023,8,39.28
2023,8,39.81
2023,8,61.71
2023,8,61.96
2023,8,172.75
2023,8,173.22
2023,8,539.94
2023,8,539.0
2023,8,945.99
2023,8,944.63
2023,8,608.09
2023,8,605.9
2023,8,446.65
2023,8,445.62
2023,8,307.76
2023,8,307.86
2023,8,482.72
2023,8,481.61
2023,8,177.59
2023,8,176.98
2023,8,48.52
2023,8,48.43
2023,8,28.59
2023,8,28.59
2023,8,23.99
2023,8,24.05
2023,8,26.26
2023,8,26.27
2023,8,24.6
2023,8,24.61
2023,8,23.48
2023,8,23.49
2023,8,23.42
2023,8,23.43
2023,8,21.26
2023,8,21.27
2023,8,21.63
2023,8,21.63
2023,8,21.57
2023,8,21.57
2023,8,20.06
2023,8,20.06
2023,8,19.88
2023,8,19.94
2023,8,21.05
2023,8,21.51
2023,8,23.66
2023,8,24.1
2023,8,30.36
2023,8,30.59
2023,8,35.95
2023,8,35.89
2023,8,60.64
2023,8,60.1
2023,8,126.0
2023,8,124.31
2023,8,192.89
2023,8,191.15
2023,8,218.1
2023,8,216.05
2023,8,203.65
2023,8,201.92
2023,8,184.22
2023,8,183.52
2023,8,284.18
2023,8,283.36
2023,8,104.68
2023,8,104.36
2023,8,36.3
2023,8,36.27
2023,8,28.51
2023,8,28.51
2023,8,24.59
2023,8,24.59
2023,8,22.44
2023,8,22.45
2023,8,20.42
2023,8,20.43
2023,8,20.09
2023,8,20.1
2023,8,19.26
2023,8,19.28
2023,8,19.18
2023,8,19.2
2023,8,19.71
2023,8,19.73
2023,8,18.56
2023,8,18.58
2023,8,18.38
2023,8,18.4
2023,8,18.01
2023,8,18.11
2023,8,19.84
2023,8,20.2
2023,8,23.97
2023,8,24.29
2023,8,32.79
2023,8,32.74
2023,8,47.77
2023,8,46.96
2023,8,77.37
2023,8,76.1
2023,8,158.86
2023,8,155.41
2023,8,231.34
2023,8,226.84
2023,8,330.89
2023,8,325.93
2023,8,360.97
2023,8,356.6
2023,8,440.57
2023,8,438.41
2023,8,719.31
2023,8,717.23
2023,8,261.98
2023,8,261.13
2023,8,52.67
2023,8,52.59
2023,8,37.09
2023,8,37.08
2023,8,30.03
2023,8,30.03
2023,8,26.56
2023,8,26.59
2023,8,24.52
2023,8,24.54
2023,8,23.72
2023,8,23.73
2023,8,22.1
2023,8,22.1
2023,8,21.88
2023,8,21.87
2023,8,22.35
2023,8,22.35
2023,8,22.28
2023,8,22.27
2023,8,22.33
2023,8,22.32
2023,8,20.94
2023,8,20.97
2023,8,22.46
2023,8,22.66
2023,8,33.67
2023,8,33.65
2023,8,44.94
2023,8,44.85
2023,8,71.97
2023,8,71.57
2023,8,200.32
2023,8,197.74
2023,8,534.62
2023,8,527.53
2023,8,1056.3
2023,8,1047.79
2023,8,1546.14
2023,8,1536.54
2023,8,1667.83
2023,8,1660.27
2023,8,1547.0
2023,8,1543.15
2023,8,2491.65
2023,8,2487.26
2023,8,727.24
2023,8,724.63
2023,8,94.88
2023,8,94.63
2023,8,35.99
2023,8,35.98
2023,8,28.79
2023,8,28.8
2023,8,27.22
2023,8,27.24
2023,8,24.35
2023,8,24.37
2023,8,20.36
2023,8,20.38
2023,8,19.18
2023,8,19.2
2023,8,18.87
2023,8,18.89
2023,8,20.4
2023,8,20.41
2023,8,20.45
2023,8,20.46
2023,8,20.12
2023,8,20.13
2023,8,18.45
2023,8,18.5
2023,8,20.04
2023,8,20.2
2023,8,23.48
2023,8,23.86
2023,8,35.03
2023,8,34.65
2023,8,46.96
2023,8,46.51
2023,8,72.84
2023,8,72.03
2023,8,209.4
2023,8,206.02
2023,8,352.82
2023,8,347.14
2023,8,498.04
2023,8,491.82
2023,8,405.62
2023,8,400.63
2023,8,378.84
2023,8,376.81
2023,8,685.07
2023,8,682.71
2023,8,239.65
2023,8,238.8
2023,8,51.94
2023,8,51.87
2023,8,32.82
2023,8,32.82
2023,8,28.44
2023,8,28.46
2023,8,27.17
2023,8,27.2
2023,8,24.14
2023,8,24.15
2023,8,19.65
2023,8,19.66
2023,8,18.99
2023,8,19.01
2023,8,19.15
2023,8,19.16
2023,8,17.95
2023,8,17.96
2023,8,17.31
2023,8,17.32
2023,8,17.29
2023,8,17.29
2023,8,17.31
2023,8,17.33
2023,8,17.77
2023,8,18.09
2023,8,21.53
2023,8,22.05
2023,8,32.34
2023,8,32.36
2023,8,37.59
2023,8,37.32
2023,8,71.88
2023,8,71.06
2023,8,159.23
2023,8,157.59
2023,8,277.95
2023,8,274.77
2023,8,381.7
2023,8,376.59
2023,8,327.71
2023,8,324.96
2023,8,290.28
2023,8,288.91
2023,8,549.58
2023,8,547.45
2023,8,198.02
2023,8,197.37
2023,8,50.66
2023,8,50.58
2023,8,36.49
2023,8,36.49
2023,8,27.77
2023,8,27.78
2023,8,27.04
2023,8,27.05
2023,8,23.23
2023,8,23.23
2023,8,22.35
2023,8,22.36
2023,8,20.87
2023,8,20.87
2023,8,19.04
2023,8,19.04
2023,8,18.15
2023,8,18.15
2023,8,17.12
2023,8,17.13
2023,8,16.92
2023,8,16.92
2023,8,16.38
2023,8,16.39
2023,8,16.65
2023,8,16.86
2023,8,19.44
2023,8,19.79
2023,8,28.18
2023,8,28.19
2023,8,37.49
2023,8,37.28
2023,8,67.91
2023,8,67.06
2023,8,142.02
2023,8,138.48
2023,8,311.38
2023,8,304.39
2023,8,404.64
2023,8,398.0
2023,8,383.81
2023,8,378.87
2023,8,365.35
2023,8,363.0
2023,8,737.32
2023,8,735.32
2023,8,275.53
2023,8,274.57
2023,8,48.79
2023,8,48.75
2023,8,32.63
2023,8,32.62
2023,8,27.6
2023,8,27.61
2023,8,25.42
2023,8,25.44
2023,8,23.15
2023,8,23.17
2023,8,20.68
2023,8,20.69
2023,8,20.68
2023,8,20.7
2023,8,21.21
2023,8,21.23
2023,8,22.75
2023,8,22.78
2023,8,24.07
2023,8,24.09
2023,8,23.05
2023,8,23.08
2023,8,21.03
2023,8,21.07
2023,8,22.92
2023,8,23.28
2023,8,33.17
2023,8,33.12
2023,8,34.85
2023,8,34.97
2023,8,47.02
2023,8,46.37
2023,8,82.22
2023,8,81.73
2023,8,210.4
2023,8,206.02
2023,8,378.16
2023,8,372.99
2023,8,447.95
2023,8,442.1
2023,8,388.97
2023,8,387.38
2023,8,389.7
2023,8,389.33
2023,8,999.63
2023,8,999.13
2023,8,311.06
2023,8,310.59
2023,8,71.55
2023,8,71.61
2023,8,35.17
2023,8,35.24
2023,8,30.68
2023,8,30.68
2023,8,27.68
2023,8,27.69
2023,8,24.66
2023,8,24.67
2023,8,23.38
2023,8,23.39
2023,8,23.28
2023,8,23.29
2023,8,23.1
2023,8,23.11
2023,8,24.26
2023,8,24.27
2023,8,25.47
2023,8,25.49
2023,8,25.79
2023,8,25.8
2023,8,24.32
2023,8,24.33
2023,8,25.0
2023,8,25.15
2023,8,33.37
2023,8,33.52
2023,8,48.11
2023,8,48.36
2023,8,55.72
2023,8,56.06
2023,8,182.8
2023,8,183.61
2023,8,437.75
2023,8,438.2
2023,8,1098.38
2023,8,1098.71
2023,8,1622.54
2023,8,1622.65
2023,8,2057.47
2023,8,2060.4
2023,8,2485.75
2023,8,2487.35
2023,8,3279.51
2023,8,3278.27
2023,8,1485.14
2023,8,1484.77
2023,8,72.93
2023,8,73.0
2023,8,34.06
2023,8,34.15
2023,8,28.81
2023,8,28.84
2023,8,25.31
2023,8,25.34
2023,8,22.34
2023,8,22.38
2023,8,19.92
2023,8,19.95
2023,8,19.43
2023,8,19.45
2023,8,18.97
2023,8,18.99
2023,8,19.55
2023,8,19.57
2023,8,19.55
2023,8,19.57
2023,8,19.53
2023,8,19.55
2023,8,19.11
2023,8,19.11
2023,8,19.18
2023,8,19.22
2023,8,21.87
2023,8,22.01
2023,8,26.74
2023,8,27.01
2023,8,30.9
2023,8,31.22
2023,8,58.17
2023,8,59.01
2023,8,114.44
2023,8,115.5
2023,8,363.0
2023,8,364.2
2023,8,530.49
2023,8,531.52
2023,8,931.14
2023,8,932.57
2023,8,1104.88
2023,8,1104.41
2023,8,1962.7
2023,8,1961.19
2023,8,578.55
2023,8,578.16
2023,8,39.78
2023,8,39.84
2023,8,26.13
2023,8,26.17
2023,8,23.68
2023,8,23.71
2023,8,18.99
2023,8,19.02
2023,8,16.72
2023,8,16.75
2023,8,16.02
2023,8,16.05
2023,8,15.3
2023,8,15.33
2023,8,15.6
2023,8,15.62
2023,8,16.96
2023,8,16.98
2023,8,17.52
2023,8,17.54
2023,8,17.38
2023,8,17.39
2023,8,17.7
2023,8,17.71
2023,8,17.73
2023,8,17.79
2023,8,24.53
2023,8,24.51
2023,8,32.82
2023,8,33.01
2023,8,50.75
2023,8,51.17
2023,8,276.24
2023,8,276.73
2023,8,814.17
2023,8,813.77
2023,8,1914.79
2023,8,1911.47
2023,8,2256.17
2023,8,2251.45
2023,8,2610.65
2023,8,2608.57
2023,8,2937.35
2023,8,2935.1
2023,8,3258.51
2023,8,3254.59
2023,8,1459.86
2023,8,1457.34
2023,8,64.11
2023,8,64.08
2023,8,35.99
2023,8,36.17
2023,8,27.57
2023,8,27.59
2023,8,24.43
2023,8,24.44
2023,8,21.07
2023,8,21.08
2023,8,18.86
2023,8,18.87
2023,8,17.93
2023,8,17.93
2023,8,18.76
2023,8,18.77
2023,8,20.38
2023,8,20.39
2023,8,20.2
2023,8,20.21
2023,8,19.5
2023,8,19.5
2023,8,18.47
2023,8,18.47
2023,8,21.1
2023,8,21.15
2023,8,29.41
2023,8,29.56
2023,8,42.07
2023,8,42.21
2023,8,72.47
2023,8,73.05
2023,8,215.53
2023,8,216.02
2023,8,636.55
2023,8,636.69
2023,8,1107.72
2023,8,1106.56
2023,8,933.04
2023,8,929.78
2023,8,795.39
2023,8,793.17
2023,8,715.25
2023,8,713.69
2023,8,885.22
2023,8,883.05
2023,8,308.5
2023,8,307.97
2023,8,48.49
2023,8,48.5
2023,8,32.8
2023,8,32.82
2023,8,26.78
2023,8,26.81
2023,8,22.83
2023,8,22.85
2023,8,20.1
2023,8,20.13
2023,8,17.7
2023,8,17.73
2023,8,16.56
2023,8,16.59
2023,8,16.69
2023,8,16.71
2023,8,17.22
2023,8,17.24
2023,8,15.72
2023,8,15.75
2023,8,15.54
2023,8,15.56
2023,8,15.56
2023,8,15.57
2023,8,17.3
2023,8,17.3
2023,8,21.08
2023,8,21.11
2023,8,30.31
2023,8,30.39
2023,8,40.82
2023,8,40.97
2023,8,78.92
2023,8,79.09
2023,8,133.35
2023,8,132.44
2023,8,222.9
2023,8,220.66
2023,8,286.85
2023,8,284.29
2023,8,223.93
2023,8,222.86
2023,8,243.59
2023,8,242.74
2023,8,426.25
2023,8,424.99
2023,8,176.03
2023,8,175.49
2023,8,43.88
2023,8,44.0
2023,8,35.89
2023,8,35.9
2023,8,27.79
2023,8,27.81
2023,8,23.03
2023,8,23.05
2023,8,21.07
2023,8,21.09
2023,8,19.74
2023,8,19.76
2023,8,18.63
2023,8,18.65
2023,8,18.22
2023,8,18.24
2023,8,18.64
2023,8,18.66
2023,8,16.37
2023,8,16.39
2023,8,16.72
2023,8,16.74
2023,8,16.83
2023,8,16.83
2023,8,19.06
2023,8,19.06
2023,8,22.82
2023,8,22.83
2023,8,31.99
2023,8,32.04
2023,8,45.29
2023,8,45.43
2023,8,71.92
2023,8,72.32
2023,8,108.44
2023,8,108.25
2023,8,218.75
2023,8,217.19
2023,8,264.49
2023,8,262.24
2023,8,294.3
2023,8,293.51
2023,8,310.25
2023,8,312.25
2023,8,965.66
2023,8,964.03
2023,8,659.41
2023,8,658.56
2023,8,128.51
2023,8,128.46
2023,8,59.34
2023,8,59.34
2023,8,42.18
2023,8,42.19
2023,8,44.51
2023,8,44.53
2023,8,33.65
2023,8,33.66
2023,8,31.79
2023,8,31.82
2023,8,28.41
2023,8,28.44
2023,8,29.7
2023,8,29.73
2023,8,33.24
2023,8,33.28
2023,8,29.25
2023,8,29.28
2023,8,27.81
2023,8,27.83
2023,8,25.5
2023,8,25.51
2023,8,26.34
2023,8,26.34
2023,8,35.65
2023,8,35.66
2023,8,50.14
2023,8,50.26
2023,8,34.95
2023,8,35.18
2023,8,51.22
2023,8,51.93
2023,8,88.87
2023,8,88.66
2023,8,103.37
2023,8,104.34
2023,8,111.62
2023,8,113.96
2023,8,93.99
2023,8,94.59
2023,8,109.06
2023,8,109.81
2023,8,170.73
2023,8,170.51
2023,8,119.75
2023,8,119.73
2023,8,40.33
2023,8,40.35
2023,8,44.51
2023,8,44.53
2023,8,31.53
2023,8,31.54
2023,8,30.28
2023,8,30.31
2023,8,28.85
2023,8,28.88
2023,8,26.74
2023,8,26.78
2023,8,26.23
2023,8,26.27
2023,8,25.9
2023,8,25.94
2023,8,27.34
2023,8,27.35
2023,8,28.41
2023,8,28.4
2023,8,27.89
2023,8,27.84
2023,8,25.44
2023,8,25.37
2023,8,28.86
2023,8,28.82
2023,8,41.58
2023,8,41.23
2023,8,38.79
2023,8,38.6
2023,8,54.79
2023,8,53.94
2023,8,84.12
2023,8,82.69
2023,8,118.43
2023,8,116.7
2023,8,145.39
2023,8,142.75
2023,8,148.33
2023,8,145.36
2023,8,131.2
2023,8,128.54
2023,8,102.9
2023,8,101.71
2023,8,141.65
2023,8,141.01
2023,8,107.28
2023,8,107.15
2023,8,52.6
2023,8,52.57
2023,8,39.15
2023,8,39.14
2023,8,31.04
2023,8,31.06
2023,8,29.25
2023,8,29.26
2023,8,27.15
2023,8,27.16
2023,8,24.46
2023,8,24.49
2023,8,24.02
2023,8,24.05
2023,8,24.73
2023,8,24.76
2023,8,26.9
2023,8,26.93
2023,8,33.44
2023,8,33.47
2023,8,31.65
2023,8,31.67
2023,8,29.55
2023,8,29.55
2023,8,30.04
2023,8,30.05
2023,8,41.44
2023,8,41.58
2023,8,40.22
2023,8,40.39
2023,8,53.21
2023,8,53.47
2023,8,89.22
2023,8,89.79
2023,8,142.26
2023,8,143.16
2023,8,234.15
2023,8,235.78
2023,8,292.24
2023,8,293.45
2023,8,354.67
2023,8,356.87
2023,8,731.76
2023,8,732.49
2023,8,1182.56
2023,8,1182.2
2023,8,769.18
2023,8,769.14
2023,8,125.97
2023,8,126.0
2023,8,48.96
2023,8,49.0
2023,8,41.01
2023,8,41.04
2023,8,31.82
2023,8,31.86
2023,8,28.06
2023,8,28.1
2023,8,24.71
2023,8,24.75
2023,8,24.07
2023,8,24.11
2023,8,25.03
2023,8,25.07
2023,8,27.22
2023,8,27.26
2023,8,25.55
2023,8,25.6
2023,8,26.42
2023,8,26.45
2023,8,24.71
2023,8,24.72
2023,8,27.08
2023,8,27.11
2023,8,30.67
2023,8,30.78
2023,8,45.86
2023,8,46.19
2023,8,78.79
2023,8,79.34
2023,8,227.2
2023,8,228.88
2023,8,669.23
2023,8,673.96
2023,8,1164.27
2023,8,1168.65
2023,8,2426.11
2023,8,2431.67
2023,8,2996.73
2023,8,3000.84
2023,8,3264.19
2023,8,3265.81
2023,8,3896.6
2023,8,3896.22
2023,8,3533.63
2023,8,3533.48
2023,8,443.52
2023,8,443.55
2023,8,46.71
2023,8,46.75
2023,8,34.24
2023,8,34.28
2023,8,30.18
2023,8,30.21
2023,8,27.28
2023,8,27.32
2023,8,24.35
2023,8,24.38
2023,8,23.86
2023,8,23.89
2023,8,25.49
2023,8,25.52
2023,8,27.21
2023,8,27.25
2023,8,27.25
2023,8,27.29
2023,8,27.53
2023,8,27.55
2023,8,25.82
2023,8,25.82
2023,8,27.72
2023,8,27.74
2023,8,33.7
2023,8,33.76
2023,8,56.42
2023,8,56.61
2023,8,105.3
2023,8,105.92
2023,8,636.87
2023,8,637.58
2023,8,1513.21
2023,8,1515.27
2023,8,3014.58
2023,8,3017.71
2023,8,3745.29
2023,8,3749.3
2023,8,4049.17
2023,8,4051.97
2023,8,4038.76
2023,8,4040.06
2023,8,4188.23
2023,8,4187.92
2023,8,3638.76
2023,8,3638.6
2023,8,559.64
2023,8,559.66
2023,8,72.27
2023,8,72.3
2023,8,39.83
2023,8,39.86
2023,8,31.87
2023,8,31.89
2023,8,29.81
2023,8,29.84
2023,8,26.71
2023,8,26.75
2023,8,24.67
2023,8,24.7
2023,8,26.6
2023,8,26.63
2023,8,26.76
2023,8,26.8
2023,8,24.09
2023,8,24.13
2023,8,23.71
2023,8,23.73
2023,8,23.28
2023,8,23.28
2023,8,25.73
2023,8,25.73
2023,8,29.24
2023,8,29.24
2023,8,41.46
2023,8,41.49
2023,8,89.19
2023,8,89.26
2023,8,228.6
2023,8,229.08
2023,8,809.21
2023,8,810.59
2023,8,2106.91
2023,8,2109.79
2023,8,3000.81
2023,8,3003.01
2023,8,3082.04
2023,8,3084.11
2023,8,3176.34
2023,8,3177.03
2023,8,3160.59
2023,8,3160.35
2023,8,1000.12
2023,8,1000.1
2023,8,106.33
2023,8,106.35
2023,8,50.26
2023,8,50.31
2023,8,31.74
2023,8,31.8
2023,8,32.23
2023,8,32.32
2023,8,27.79
2023,8,27.86
2023,8,23.31
2023,8,23.38
2023,8,22.08
2023,8,22.16
2023,8,22.3
2023,8,22.36
2023,8,22.26
2023,8,22.32
2023,8,19.41
2023,8,19.46
2023,8,18.12
2023,8,18.15
2023,8,17.24
2023,8,17.25
2023,8,19.21
2023,8,19.21
2023,8,25.17
2023,8,25.2
2023,8,32.87
2023,8,32.9
2023,8,60.19
2023,8,60.31
2023,8,186.47
2023,8,187.62
2023,8,503.61
2023,8,507.05
2023,8,1101.29
2023,8,1105.76
2023,8,2023.02
2023,8,2027.09
2023,8,2446.89
2023,8,2449.69
2023,8,2500.0
2023,8,2501.2
2023,8,2630.37
2023,8,2630.95
2023,8,920.12
2023,8,920.1
2023,8,103.91
2023,8,103.93
2023,8,48.82
2023,8,48.86
2023,8,31.96
2023,8,32.01
2023,8,27.52
2023,8,27.64
2023,8,25.48
2023,8,25.55
2023,8,23.5
2023,8,23.55
2023,8,23.32
2023,8,23.37
2023,8,24.54
2023,8,24.59
2023,8,26.79
2023,8,26.85
2023,8,27.66
2023,8,27.7
2023,8,27.95
2023,8,27.98
2023,8,25.1
2023,8,25.11
2023,8,26.68
2023,8,26.69
2023,8,29.37
2023,8,29.45
2023,8,42.99
2023,8,43.1
2023,8,62.66
2023,8,63.1
2023,8,131.51
2023,8,132.02
2023,8,268.3
2023,8,269.47
2023,8,378.91
2023,8,380.89
2023,8,598.5
2023,8,601.11
2023,8,713.52
2023,8,715.6
2023,8,928.33
2023,8,929.68
2023,8,485.23
2023,8,485.45
2023,8,301.42
2023,8,301.46
2023,8,56.15
2023,8,56.21
2023,8,36.49
2023,8,36.56
2023,8,28.03
2023,8,28.1
2023,8,28.5
2023,8,28.6
2023,8,26.48
2023,8,26.56
2023,8,24.79
2023,8,24.87
2023,8,23.83
2023,8,23.88
2023,8,23.93
2023,8,23.98
2023,8,25.79
2023,8,25.85
2023,8,27.52
2023,8,27.58
2023,8,26.4
2023,8,26.45
2023,8,25.39
2023,8,25.42
2023,8,27.01
2023,8,27.21
2023,8,28.26
2023,8,28.39
2023,8,30.54
2023,8,30.91
2023,8,32.5
2023,8,32.55
2023,8,47.64
2023,8,47.77
2023,8,73.6
2023,8,74.07
2023,8,103.4
2023,8,103.84
2023,8,99.39
2023,8,99.95
2023,8,133.28
2023,8,133.69
2023,8,219.08
2023,8,219.15
2023,8,448.83
2023,8,448.79
2023,8,189.13
2023,8,189.17
2023,8,69.84
2023,8,69.89
2023,8,41.37
2023,8,41.42
2023,8,32.12
2023,8,32.18
2023,8,34.9
2023,8,35.0
2023,8,31.74
2023,8,31.85
2023,8,27.53
2023,8,27.64
2023,8,25.92
2023,8,26.02
2023,8,26.06
2023,8,26.16
2023,8,27.94
2023,8,28.04
2023,8,29.3
2023,8,29.39
2023,8,28.0
2023,8,28.07
2023,8,25.77
2023,8,25.78
2023,8,26.9
2023,8,26.9
2023,8,30.85
2023,8,30.88
2023,8,30.0
2023,8,30.05
2023,8,44.48
2023,8,44.61
2023,8,107.3
2023,8,107.42
2023,8,224.36
2023,8,225.0
2023,8,399.51
2023,8,399.91
2023,8,465.12
2023,8,466.49
2023,8,608.83
2023,8,609.76
2023,8,1757.54
2023,8,1757.64
2023,8,2572.4
2023,8,2572.37
2023,8,828.75
2023,8,828.81
2023,8,118.97
2023,8,119.08
2023,8,43.7
2023,8,43.87
2023,8,36.86
2023,8,36.99
2023,8,27.3
2023,8,27.4
2023,8,24.52
2023,8,24.62
2023,8,23.03
2023,8,23.12
2023,8,21.97
2023,8,22.06
2023,8,22.24
2023,8,22.33
2023,8,24.02
2023,8,24.09
2023,8,26.17
2023,8,26.26
2023,8,25.08
2023,8,25.16
2023,8,22.6
2023,8,22.63
2023,8,23.94
2023,8,23.98
2023,8,25.72
2023,8,25.77
2023,8,31.04
2023,8,31.14
2023,8,45.0
2023,8,45.07
2023,8,74.83
2023,8,75.24
2023,8,138.83
2023,8,139.43
2023,8,226.85
2023,8,227.36
2023,8,341.26
2023,8,341.75
2023,8,333.17
2023,8,333.48
2023,8,493.79
2023,8,493.47
2023,8,550.0
2023,8,549.41
2023,8,168.17
2023,8,168.04
2023,8,40.32
2023,8,40.41
2023,8,26.66
2023,8,26.76
2023,8,23.67
2023,8,23.75
2023,9,20.05
2023,9,20.14
2023,9,17.46
2023,9,17.55
2023,9,16.65
2023,9,16.74
2023,9,16.63
2023,9,16.72
2023,9,17.57
2023,9,17.66
2023,9,19.21
2023,9,19.29
2023,9,21.24
2023,9,21.32
2023,9,21.26
2023,9,21.31
2023,9,19.35
2023,9,19.35
2023,9,21.29
2023,9,21.3
2023,9,26.84
2023,9,26.88
2023,9,36.59
2023,9,36.67
2023,9,52.24
2023,9,52.4
2023,9,88.71
2023,9,88.97
2023,9,132.71
2023,9,133.13
2023,9,215.34
2023,9,215.55
2023,9,261.14
2023,9,261.35
2023,9,215.48
2023,9,215.84
2023,9,262.19
2023,9,261.87
2023,9,376.68
2023,9,376.24
2023,9,97.91
2023,9,97.91
2023,9,32.82
2023,9,32.92
2023,9,26.29
2023,9,26.39
2023,9,22.57
2023,9,22.65
2023,9,18.77
2023,9,18.84
2023,9,17.58
2023,9,17.66
2023,9,16.37
2023,9,16.44
2023,9,15.71
2023,9,15.79
2023,9,16.27
2023,9,16.35
2023,9,16.88
2023,9,16.95
2023,9,17.47
2023,9,17.53
2023,9,18.16
2023,9,18.21
2023,9,17.91
2023,9,17.91
2023,9,19.22
2023,9,19.22
2023,9,23.42
2023,9,23.42
2023,9,33.37
2023,9,33.41
2023,9,43.07
2023,9,43.09
2023,9,59.24
2023,9,59.31
2023,9,82.02
2023,9,82.12
2023,9,136.24
2023,9,136.35
2023,9,204.86
2023,9,204.96
2023,9,181.82
2023,9,181.85
2023,9,248.99
2023,9,248.89
2023,9,323.21
2023,9,322.95
2023,9,79.06
2023,9,79.11
2023,9,38.87
2023,9,39.0
2023,9,25.38
2023,9,25.49
2023,9,21.1
2023,9,21.21
2023,9,19.5
2023,9,19.57
2023,9,17.25
2023,9,17.32
2023,9,16.46
2023,9,16.53
2023,9,15.91
2023,9,15.98
2023,9,16.3
2023,9,16.38
2023,9,16.54
2023,9,16.58
2023,9,16.03
2023,9,16.07
2023,9,16.66
2023,9,16.68
2023,9,16.87
2023,9,16.87
2023,9,18.37
2023,9,18.37
2023,9,20.76
2023,9,20.76
2023,9,27.42
2023,9,27.43
2023,9,35.42
2023,9,35.52
2023,9,55.75
2023,9,55.81
2023,9,60.21
2023,9,60.34
2023,9,88.54
2023,9,88.7
2023,9,110.14
2023,9,110.35
2023,9,85.1
2023,9,85.47
2023,9,128.43
2023,9,128.45
2023,9,179.06
2023,9,178.65
2023,9,55.14
2023,9,55.12
2023,9,29.36
2023,9,29.4
2023,9,21.32
2023,9,21.37
2023,9,18.18
2023,9,18.21
2023,9,15.93
2023,9,15.96
2023,9,15.2
2023,9,15.24
2023,9,13.89
2023,9,13.92
2023,9,11.46
2023,9,11.49
2023,9,12.48
2023,9,12.51
2023,9,13.31
2023,9,13.34
2023,9,13.89
2023,9,13.92
2023,9,13.92
2023,9,13.94
2023,9,13.45
2023,9,13.47
2023,9,14.04
2023,9,14.07
2023,9,15.64
2023,9,15.69
2023,9,18.89
2023,9,18.99
2023,9,20.76
2023,9,20.97
2023,9,28.33
2023,9,28.52
2023,9,30.85
2023,9,31.21
2023,9,33.34
2023,9,34.15
2023,9,39.86
2023,9,40.91
2023,9,37.43
2023,9,38.2
2023,9,49.6
2023,9,49.46
2023,9,77.3
2023,9,77.09
2023,9,38.46
2023,9,38.4
2023,9,25.26
2023,9,25.29
2023,9,18.65
2023,9,18.65
2023,9,16.93
2023,9,16.94
2023,9,14.1
2023,9,14.13
2023,9,13.21
2023,9,13.24
2023,9,10.48
2023,9,10.51
2023,9,8.63
2023,9,8.66
2023,9,11.46
2023,9,11.48
2023,9,13.75
2023,9,13.77
2023,9,15.42
2023,9,15.43
2023,9,15.77
2023,9,15.79
2023,9,15.12
2023,9,15.13
2023,9,15.12
2023,9,15.14
2023,9,17.45
2023,9,17.65
2023,9,24.42
2023,9,24.7
2023,9,29.58
2023,9,29.75
2023,9,33.45
2023,9,34.02
2023,9,41.25
2023,9,41.73
2023,9,69.41
2023,9,70.32
2023,9,83.3
2023,9,84.99
2023,9,88.63
2023,9,89.42
2023,9,106.44
2023,9,106.13
2023,9,129.72
2023,9,129.32
2023,9,37.08
2023,9,37.01
2023,9,30.22
2023,9,30.22
2023,9,22.17
2023,9,22.18
2023,9,21.86
2023,9,21.87
2023,9,22.36
2023,9,22.38
2023,9,21.36
2023,9,21.38
2023,9,20.22
2023,9,20.24
2023,9,20.11
2023,9,20.13
2023,9,21.44
2023,9,21.46
2023,9,23.3
2023,9,23.32
2023,9,24.05
2023,9,24.06
2023,9,22.51
2023,9,22.52
2023,9,22.07
2023,9,22.07
2023,9,21.47
2023,9,21.47
2023,9,25.76
2023,9,25.76
2023,9,34.42
2023,9,34.42
