date,hour,avg_price,min_price,max_price,median_price,hourly_count
2024-07-14,2,12.01,12.01,12.01,12.01,1
2024-07-14,3,11.85,11.85,11.85,11.85,1
2024-07-14,4,12.38,12.38,12.38,12.38,1
2024-07-14,5,13.39,13.39,13.39,13.39,1
2024-07-14,6,13.02,13.02,13.02,13.02,1
2024-07-14,7,10.7,10.7,10.7,10.7,1
2024-07-14,8,5.72,5.72,5.72,5.72,1
2024-07-14,9,8.1,8.1,8.1,8.1,1
2024-07-14,10,11.84,11.84,11.84,11.84,1
2024-07-14,11,15.29,15.29,15.29,15.29,1
2024-07-14,12,18.37,18.37,18.37,18.37,1
2024-07-14,13,20.2,20.2,20.2,20.2,1
2024-07-14,14,20.88,20.88,20.88,20.88,1
2024-07-14,15,21.82,21.82,21.82,21.82,1
2024-07-14,16,23.93,23.93,23.93,23.93,1
2024-07-14,17,23.7,23.7,23.7,23.7,1
2024-07-14,18,26.91,26.91,26.91,26.91,1
2024-07-14,19,34.33,34.33,34.33,34.33,1
2024-07-14,20,34.68,34.68,34.68,34.68,1
2024-07-14,21,23.64,23.64,23.64,23.64,1
2024-07-14,22,19.28,19.28,19.28,19.28,1
2024-07-14,23,15.18,15.18,15.18,15.18,1
2024-07-15,0,14.27,14.27,14.27,14.27,1
2024-07-15,1,12.42,12.42,12.42,12.42,1
2024-07-15,2,11.79,11.79,11.79,11.79,1
2024-07-15,3,11.69,11.69,11.69,11.69,1
2024-07-15,4,11.96,11.96,11.96,11.96,1
2024-07-15,5,13.37,13.37,13.37,13.37,1
2024-07-15,6,13.39,13.39,13.39,13.39,1
2024-07-15,7,11.96,11.96,11.96,11.96,1
2024-07-15,8,11.02,11.02,11.02,11.02,1
2024-07-15,9,10.2,10.2,10.2,10.2,1
2024-07-15,10,12.17,12.17,12.17,12.17,1
2024-07-15,11,15.88,15.88,15.88,15.88,1
2024-07-15,12,19.24,19.24,19.24,19.24,1
2024-07-15,13,21.61,21.61,21.61,21.61,1
2024-07-15,14,23.5,23.5,23.5,23.5,1
2024-07-15,15,24.96,24.96,24.96,24.96,1
2024-07-15,16,27.09,27.09,27.09,27.09,1
2024-07-15,17,28.09,28.09,28.09,28.09,1
2024-07-15,18,28.94,28.94,28.94,28.94,1
2024-07-15,19,44.71,44.71,44.71,44.71,1
2024-07-15,20,39.5,39.5,39.5,39.5,1
2024-07-15,21,23.81,23.81,23.81,23.81,1
2024-07-15,22,19.44,19.44,19.44,19.44,1
2024-07-15,23,15.55,15.55,15.55,15.55,1
2024-07-16,0,13.62,13.62,13.62,13.62,1
2024-07-16,1,12.58,12.58,12.58,12.58,1
2024-07-16,2,11.79,11.79,11.79,11.79,1
2024-07-16,3,11.94,11.94,11.94,11.94,1
2024-07-16,4,12.46,12.46,12.46,12.46,1
2024-07-16,5,13.71,13.71,13.71,13.71,1
2024-07-16,6,15.09,15.09,15.09,15.09,1
2024-07-16,7,12.37,12.37,12.37,12.37,1
2024-07-16,8,10.46,10.46,10.46,10.46,1
2024-07-16,9,9.75,9.75,9.75,9.75,1
2024-07-16,10,13.67,13.67,13.67,13.67,1
2024-07-16,11,18.41,18.41,18.41,18.41,1
2024-07-16,12,24.83,24.83,24.83,24.83,1
2024-07-16,13,28.5,28.5,28.5,28.5,1
2024-07-16,14,29.89,29.89,29.89,29.89,1
2024-07-16,15,34.91,34.91,34.91,34.91,1
2024-07-16,16,37.29,37.29,37.29,37.29,1
2024-07-16,17,38.88,38.88,38.88,38.88,1
2024-07-16,18,42.21,42.21,42.21,42.21,1
2024-07-16,19,81.6,81.6,81.6,81.6,1
2024-07-16,20,60.42,60.42,60.42,60.42,1
2024-07-16,21,28.92,28.92,28.92,28.92,1
2024-07-16,22,23.7,23.7,23.7,23.7,1
2024-07-16,23,18.05,18.05,18.05,18.05,1
2024-07-17,0,18.03,18.03,18.03,18.03,1
2024-07-17,1,16.05,16.05,16.05,16.05,1
2024-07-17,2,14.39,14.39,14.39,14.39,1
2024-07-17,3,14.38,14.38,14.38,14.38,1
2024-07-17,4,16.33,16.33,16.33,16.33,1
2024-07-17,5,18.65,18.65,18.65,18.65,1
2024-07-17,6,19.18,19.18,19.18,19.18,1
2024-07-17,7,18.67,18.67,18.67,18.67,1
2024-07-17,8,16.59,16.59,16.59,16.59,1
2024-07-17,9,15.77,15.77,15.77,15.77,1
2024-07-17,10,19.02,19.02,19.02,19.02,1
2024-07-17,11,25.01,25.01,25.01,25.01,1
2024-07-17,12,31.01,31.01,31.01,31.01,1
2024-07-17,13,38.29,38.29,38.29,38.29,1
2024-07-17,14,42.15,42.15,42.15,42.15,1
2024-07-17,15,42.27,42.27,42.27,42.27,1
2024-07-17,16,48.27,48.27,48.27,48.27,1
2024-07-17,17,47.91,47.91,47.91,47.91,1
2024-07-17,18,42.34,42.34,42.34,42.34,1
2024-07-17,19,67.37,67.37,67.37,67.37,1
2024-07-17,20,66.08,66.08,66.08,66.08,1
2024-07-17,21,32.24,32.24,32.24,32.24,1
2024-07-17,22,25.81,25.81,25.81,25.81,1
2024-07-17,23,21.14,21.14,21.14,21.14,1
2024-07-18,0,23.77,23.77,23.77,23.77,1
2024-07-18,1,21.51,21.51,21.51,21.51,1
2024-07-18,2,19.6,19.6,19.6,19.6,1
2024-07-18,3,18.36,18.36,18.36,18.36,1
2024-07-18,4,18.76,18.76,18.76,18.76,1
2024-07-18,5,21.37,21.37,21.37,21.37,1
2024-07-18,6,23.67,23.67,23.67,23.67,1
2024-07-18,7,21.36,21.36,21.36,21.36,1
2024-07-18,8,17.96,17.96,17.96,17.96,1
2024-07-18,9,16.8,16.8,16.8,16.8,1
2024-07-18,10,18.53,18.53,18.53,18.53,1
2024-07-18,11,21.21,21.21,21.21,21.21,1
2024-07-18,12,22.68,22.68,22.68,22.68,1
2024-07-18,13,25.14,25.14,25.14,25.14,1
2024-07-18,14,23.28,23.28,23.28,23.28,1
2024-07-18,15,25.49,25.49,25.49,25.49,1
2024-07-18,16,25.44,25.44,25.44,25.44,1
2024-07-18,17,25.0,25.0,25.0,25.0,1
2024-07-18,18,25.43,25.43,25.43,25.43,1
2024-07-18,19,43.04,43.04,43.04,43.04,1
2024-07-18,20,45.63,45.63,45.63,45.63,1
2024-07-18,21,27.13,27.13,27.13,27.13,1
2024-07-18,22,22.03,22.03,22.03,22.03,1
2024-07-18,23,20.16,20.16,20.16,20.16,1
2024-07-19,0,18.97,18.97,18.97,18.97,1
2024-07-19,1,17.32,17.32,17.32,17.32,1
2024-07-19,2,15.23,15.23,15.23,15.23,1
2024-07-19,3,14.88,14.88,14.88,14.88,1
2024-07-19,4,15.29,15.29,15.29,15.29,1
2024-07-19,5,17.05,17.05,17.05,17.05,1
2024-07-19,6,17.34,17.34,17.34,17.34,1
2024-07-19,7,16.39,16.39,16.39,16.39,1
2024-07-19,8,14.19,14.19,14.19,14.19,1
2024-07-19,9,13.61,13.61,13.61,13.61,1
2024-07-19,10,15.18,15.18,15.18,15.18,1
2024-07-19,11,18.61,18.61,18.61,18.61,1
2024-07-19,12,22.01,22.01,22.01,22.01,1
2024-07-19,13,24.36,24.36,24.36,24.36,1
2024-07-19,14,25.67,25.67,25.67,25.67,1
2024-07-19,15,27.97,27.97,27.97,27.97,1
2024-07-19,16,30.03,30.03,30.03,30.03,1
2024-07-19,17,31.72,31.72,31.72,31.72,1
2024-07-19,18,30.64,30.64,30.64,30.64,1
2024-07-19,19,49.18,49.18,49.18,49.18,1
2024-07-19,20,44.87,44.87,44.87,44.87,1
2024-07-19,21,24.63,24.63,24.63,24.63,1
2024-07-19,22,22.01,22.01,22.01,22.01,1
2024-07-19,23,18.64,18.64,18.64,18.64,1
2024-07-20,0,15.35,15.35,15.35,15.35,1
2024-07-20,1,13.51,13.51,13.51,13.51,1
2024-07-20,2,11.69,11.69,11.69,11.69,1
2024-07-20,3,11.36,11.36,11.36,11.36,1
2024-07-20,4,11.16,11.16,11.16,11.16,1
2024-07-20,5,12.34,12.34,12.34,12.34,1
2024-07-20,6,15.07,15.07,15.07,15.07,1
2024-07-20,7,13.1,13.1,13.1,13.1,1
2024-07-20,8,9.83,9.83,9.83,9.83,1
2024-07-20,9,9.63,9.63,9.63,9.63,1
2024-07-20,10,13.16,13.16,13.16,13.16,1
2024-07-20,11,17.88,17.88,17.88,17.88,1
2024-07-20,12,25.66,25.66,25.66,25.66,1
2024-07-20,13,27.46,27.46,27.46,27.46,1
2024-07-20,14,28.26,28.26,28.26,28.26,1
2024-07-20,15,30.63,30.63,30.63,30.63,1
2024-07-20,16,33.32,33.32,33.32,33.32,1
2024-07-20,17,35.15,35.15,35.15,35.15,1
2024-07-20,18,35.3,35.3,35.3,35.3,1
2024-07-20,19,46.96,46.96,46.96,46.96,1
2024-07-20,20,53.96,53.96,53.96,53.96,1
2024-07-20,21,28.89,28.89,28.89,28.89,1
2024-07-20,22,21.65,21.65,21.65,21.65,1
2024-07-20,23,21.5,21.5,21.5,21.5,1
2024-07-21,0,18.61,18.61,18.61,18.61,1
2024-07-21,1,18.1,18.1,18.1,18.1,1
2024-07-21,2,16.67,16.67,16.67,16.67,1
2024-07-21,3,16.49,16.49,16.49,16.49,1
2024-07-21,4,16.24,16.24,16.24,16.24,1
2024-07-21,5,15.71,15.71,15.71,15.71,1
2024-07-21,6,17.11,17.11,17.11,17.11,1
2024-07-21,7,15.48,15.48,15.48,15.48,1
2024-07-21,8,13.3,13.3,13.3,13.3,1
2024-07-21,9,14.95,14.95,14.95,14.95,1
2024-07-21,10,18.1,18.1,18.1,18.1,1
2024-07-21,11,19.77,19.77,19.77,19.77,1
2024-07-21,12,21.21,21.21,21.21,21.21,1
2024-07-21,13,23.61,23.61,23.61,23.61,1
2024-07-21,14,23.54,23.54,23.54,23.54,1
2024-07-21,15,25.05,25.05,25.05,25.05,1
2024-07-21,16,24.93,24.93,24.93,24.93,1
2024-07-21,17,25.61,25.61,25.61,25.61,1
2024-07-21,18,28.82,28.82,28.82,28.82,1
2024-07-21,19,43.5,43.5,43.5,43.5,1
2024-07-21,20,45.59,45.59,45.59,45.59,1
2024-07-21,21,30.37,30.37,30.37,30.37,1
2024-07-21,22,21.59,21.59,21.59,21.59,1
2024-07-21,23,20.81,20.81,20.81,20.81,1
2024-07-22,0,17.54,17.54,17.54,17.54,1
2024-07-22,1,16.61,16.61,16.61,16.61,1
2024-07-22,2,16.43,16.43,16.43,16.43,1
2024-07-22,3,15.9,15.9,15.9,15.9,1
2024-07-22,4,15.82,15.82,15.82,15.82,1
2024-07-22,5,16.89,16.89,16.89,16.89,1
2024-07-22,6,20.5,20.5,20.5,20.5,1
2024-07-22,7,19.77,19.77,19.77,19.77,1
2024-07-22,8,17.75,17.75,17.75,17.75,1
2024-07-22,9,18.39,18.39,18.39,18.39,1
2024-07-22,10,23.48,23.48,23.48,23.48,1
2024-07-22,11,25.89,25.89,25.89,25.89,1
2024-07-22,12,26.71,26.71,26.71,26.71,1
2024-07-22,13,26.26,26.26,26.26,26.26,1
2024-07-22,14,23.74,23.74,23.74,23.74,1
2024-07-22,15,23.56,23.56,23.56,23.56,1
2024-07-22,16,24.14,24.14,24.14,24.14,1
2024-07-22,17,24.96,24.96,24.96,24.96,1
2024-07-22,18,26.6,26.6,26.6,26.6,1
2024-07-22,19,26.06,26.06,26.06,26.06,1
2024-07-22,20,36.45,36.45,36.45,36.45,1
2024-07-22,21,29.28,29.28,29.28,29.28,1
2024-07-22,22,21.36,21.36,21.36,21.36,1
2024-07-22,23,19.64,19.64,19.64,19.64,1
2024-07-23,0,21.16,21.16,21.16,21.16,1
2024-07-23,1,19.64,19.64,19.64,19.64,1
2024-07-23,2,17.96,17.96,17.96,17.96,1
2024-07-23,3,17.24,17.24,17.24,17.24,1
2024-07-23,4,17.92,17.92,17.92,17.92,1
2024-07-23,5,19.32,19.32,19.32,19.32,1
2024-07-23,6,21.8,21.8,21.8,21.8,1
2024-07-23,7,19.46,19.46,19.46,19.46,1
2024-07-23,8,17.15,17.15,17.15,17.15,1
2024-07-23,9,16.98,16.98,16.98,16.98,1
2024-07-23,10,18.2,18.2,18.2,18.2,1
2024-07-23,11,19.12,19.12,19.12,19.12,1
2024-07-23,12,20.62,20.62,20.62,20.62,1
2024-07-23,13,21.42,21.42,21.42,21.42,1
2024-07-23,14,22.52,22.52,22.52,22.52,1
2024-07-23,15,23.06,23.06,23.06,23.06,1
2024-07-23,16,23.28,23.28,23.28,23.28,1
2024-07-23,17,22.78,22.78,22.78,22.78,1
2024-07-23,18,26.01,26.01,26.01,26.01,1
2024-07-23,19,36.92,36.92,36.92,36.92,1
2024-07-23,20,44.24,44.24,44.24,44.24,1
2024-07-23,21,29.91,29.91,29.91,29.91,1
2024-07-23,22,23.52,23.52,23.52,23.52,1
2024-07-23,23,20.77,20.77,20.77,20.77,1
2024-07-24,0,20.59,20.59,20.59,20.59,1
2024-07-24,1,18.17,18.17,18.17,18.17,1
2024-07-24,2,17.95,17.95,17.95,17.95,1
2024-07-24,3,17.76,17.76,17.76,17.76,1
2024-07-24,4,18.15,18.15,18.15,18.15,1
2024-07-24,5,20.11,20.11,20.11,20.11,1
2024-07-24,6,24.01,24.01,24.01,24.01,1
2024-07-24,7,22.69,22.69,22.69,22.69,1
2024-07-24,8,17.58,17.58,17.58,17.58,1
2024-07-24,9,17.7,17.7,17.7,17.7,1
2024-07-24,10,18.68,18.68,18.68,18.68,1
2024-07-24,11,19.23,19.23,19.23,19.23,1
2024-07-24,12,20.04,20.04,20.04,20.04,1
2024-07-24,13,21.42,21.42,21.42,21.42,1
2024-07-24,14,22.72,22.72,22.72,22.72,1
2024-07-24,15,24.2,24.2,24.2,24.2,1
2024-07-24,16,25.12,25.12,25.12,25.12,1
2024-07-24,17,25.68,25.68,25.68,25.68,1
2024-07-24,18,29.54,29.54,29.54,29.54,1
2024-07-24,19,39.56,39.56,39.56,39.56,1
2024-07-24,20,41.64,41.64,41.64,41.64,1
2024-07-24,21,25.03,25.03,25.03,25.03,1
2024-07-24,22,22.88,22.88,22.88,22.88,1
2024-07-24,23,19.92,19.92,19.92,19.92,1
2024-07-25,0,17.36,17.36,17.36,17.36,1
2024-07-25,1,16.37,16.37,16.37,16.37,1
2024-07-25,2,16.23,16.23,16.23,16.23,1
2024-07-25,3,16.14,16.14,16.14,16.14,1
2024-07-25,4,17.29,17.29,17.29,17.29,1
2024-07-25,5,19.35,19.35,19.35,19.35,1
2024-07-25,6,26.32,26.32,26.32,26.32,1
2024-07-25,7,24.55,24.55,24.55,24.55,1
2024-07-25,8,19.03,19.03,19.03,19.03,1
2024-07-25,9,18.34,18.34,18.34,18.34,1
2024-07-25,10,20.07,20.07,20.07,20.07,1
2024-07-25,11,21.1,21.1,21.1,21.1,1
2024-07-25,12,21.18,21.18,21.18,21.18,1
2024-07-25,13,23.54,23.54,23.54,23.54,1
2024-07-25,14,24.9,24.9,24.9,24.9,1
2024-07-25,15,26.28,26.28,26.28,26.28,1
2024-07-25,16,26.72,26.72,26.72,26.72,1
2024-07-25,17,26.91,26.91,26.91,26.91,1
2024-07-25,18,29.12,29.12,29.12,29.12,1
2024-07-25,19,47.44,47.44,47.44,47.44,1
2024-07-25,20,45.34,45.34,45.34,45.34,1
2024-07-25,21,27.32,27.32,27.32,27.32,1
2024-07-25,22,20.05,20.05,20.05,20.05,1
2024-07-25,23,16.48,16.48,16.48,16.48,1
2024-07-26,0,15.74,15.74,15.74,15.74,1
2024-07-26,1,14.51,14.51,14.51,14.51,1
2024-07-26,2,14.47,14.47,14.47,14.47,1
2024-07-26,3,14.91,14.91,14.91,14.91,1
2024-07-26,4,16.52,16.52,16.52,16.52,1
2024-07-26,5,18.82,18.82,18.82,18.82,1
2024-07-26,6,22.99,22.99,22.99,22.99,1
2024-07-26,7,23.76,23.76,23.76,23.76,1
2024-07-26,8,19.05,19.05,19.05,19.05,1
2024-07-26,9,18.43,18.43,18.43,18.43,1
2024-07-26,10,18.83,18.83,18.83,18.83,1
2024-07-26,11,20.74,20.74,20.74,20.74,1
2024-07-26,12,23.47,23.47,23.47,23.47,1
2024-07-26,13,24.62,24.62,24.62,24.62,1
2024-07-26,14,26.49,26.49,26.49,26.49,1
2024-07-26,15,28.46,28.46,28.46,28.46,1
2024-07-26,16,28.81,28.81,28.81,28.81,1
2024-07-26,17,27.58,27.58,27.58,27.58,1
2024-07-26,18,27.07,27.07,27.07,27.07,1
2024-07-26,19,43.68,43.68,43.68,43.68,1
2024-07-26,20,42.13,42.13,42.13,42.13,1
2024-07-26,21,24.53,24.53,24.53,24.53,1
2024-07-26,22,19.44,19.44,19.44,19.44,1
2024-07-26,23,16.63,16.63,16.63,16.63,1
2024-07-27,0,17.27,17.27,17.27,17.27,1
2024-07-27,1,16.26,16.26,16.26,16.26,1
2024-07-27,2,16.07,16.07,16.07,16.07,1
2024-07-27,3,16.07,16.07,16.07,16.07,1
2024-07-27,4,16.62,16.62,16.62,16.62,1
2024-07-27,5,17.12,17.12,17.12,17.12,1
2024-07-27,6,16.92,16.92,16.92,16.92,1
2024-07-27,7,16.77,16.77,16.77,16.77,1
2024-07-27,8,14.98,14.98,14.98,14.98,1
2024-07-27,9,14.98,14.98,14.98,14.98,1
2024-07-27,10,16.36,16.36,16.36,16.36,1
2024-07-27,11,18.01,18.01,18.01,18.01,1
2024-07-27,12,19.27,19.27,19.27,19.27,1
2024-07-27,13,20.54,20.54,20.54,20.54,1
2024-07-27,14,21.99,21.99,21.99,21.99,1
2024-07-27,15,24.43,24.43,24.43,24.43,1
2024-07-27,16,25.63,25.63,25.63,25.63,1
2024-07-27,17,26.34,26.34,26.34,26.34,1
2024-07-27,18,26.22,26.22,26.22,26.22,1
2024-07-27,19,38.4,38.4,38.4,38.4,1
2024-07-27,20,33.4,33.4,33.4,33.4,1
2024-07-27,21,21.65,21.65,21.65,21.65,1
2024-07-27,22,17.35,17.35,17.35,17.35,1
2024-07-27,23,14.31,14.31,14.31,14.31,1
2024-07-28,0,15.22,15.22,15.22,15.22,1
2024-07-28,1,12.26,12.26,12.26,12.26,1
2024-07-28,2,10.35,10.35,10.35,10.35,1
2024-07-28,3,10.11,10.11,10.11,10.11,1
2024-07-28,4,10.08,10.08,10.08,10.08,1
2024-07-28,5,10.47,10.47,10.47,10.47,1
2024-07-28,6,10.66,10.66,10.66,10.66,1
2024-07-28,7,10.08,10.08,10.08,10.08,1
2024-07-28,8,6.23,6.23,6.23,6.23,1
2024-07-28,9,8.3,8.3,8.3,8.3,1
2024-07-28,10,9.99,9.99,9.99,9.99,1
2024-07-28,11,12.24,12.24,12.24,12.24,1
2024-07-28,12,14.72,14.72,14.72,14.72,1
2024-07-28,13,16.28,16.28,16.28,16.28,1
2024-07-28,14,19.28,19.28,19.28,19.28,1
2024-07-28,15,20.94,20.94,20.94,20.94,1
2024-07-28,16,22.27,22.27,22.27,22.27,1
2024-07-28,17,23.71,23.71,23.71,23.71,1
2024-07-28,18,25.97,25.97,25.97,25.97,1
2024-07-28,19,43.65,43.65,43.65,43.65,1
2024-07-28,20,40.67,40.67,40.67,40.67,1
2024-07-28,21,24.67,24.67,24.67,24.67,1
2024-07-28,22,19.77,19.77,19.77,19.77,1
2024-07-28,23,13.89,13.89,13.89,13.89,1
2024-07-29,0,15.57,15.57,15.57,15.57,1
2024-07-29,1,14.98,14.98,14.98,14.98,1
2024-07-29,2,13.55,13.55,13.55,13.55,1
2024-07-29,3,12.19,12.19,12.19,12.19,1
2024-07-29,4,12.67,12.67,12.67,12.67,1
2024-07-29,5,14.61,14.61,14.61,14.61,1
2024-07-29,6,12.79,12.79,12.79,12.79,1
2024-07-29,7,12.73,12.73,12.73,12.73,1
2024-07-29,8,9.56,9.56,9.56,9.56,1
2024-07-29,9,9.53,9.53,9.53,9.53,1
2024-07-29,10,11.34,11.34,11.34,11.34,1
2024-07-29,11,17.07,17.07,17.07,17.07,1
2024-07-29,12,19.97,19.97,19.97,19.97,1
2024-07-29,13,22.4,22.4,22.4,22.4,1
2024-07-29,14,27.85,27.85,27.85,27.85,1
2024-07-29,15,30.94,30.94,30.94,30.94,1
2024-07-29,16,30.61,30.61,30.61,30.61,1
2024-07-29,17,28.23,28.23,28.23,28.23,1
2024-07-29,18,32.06,32.06,32.06,32.06,1
2024-07-29,19,66.33,66.33,66.33,66.33,1
2024-07-29,20,48.53,48.53,48.53,48.53,1
2024-07-29,21,25.32,25.32,25.32,25.32,1
2024-07-29,22,22.37,22.37,22.37,22.37,1
2024-07-29,23,17.36,17.36,17.36,17.36,1
2024-07-30,0,17.95,17.95,17.95,17.95,1
2024-07-30,1,16.89,16.89,16.89,16.89,1
2024-07-30,2,14.54,14.54,14.54,14.54,1
2024-07-30,3,13.86,13.86,13.86,13.86,1
2024-07-30,4,14.15,14.15,14.15,14.15,1
2024-07-30,5,15.36,15.36,15.36,15.36,1
2024-07-30,6,14.82,14.82,14.82,14.82,1
2024-07-30,7,13.91,13.91,13.91,13.91,1
2024-07-30,8,11.69,11.69,11.69,11.69,1
2024-07-30,9,10.66,10.66,10.66,10.66,1
2024-07-30,10,12.92,12.92,12.92,12.92,1
2024-07-30,11,15.27,15.27,15.27,15.27,1
2024-07-30,12,19.79,19.79,19.79,19.79,1
2024-07-30,13,26.99,26.99,26.99,26.99,1
2024-07-30,14,29.26,29.26,29.26,29.26,1
2024-07-30,15,29.84,29.84,29.84,29.84,1
2024-07-30,16,27.44,27.44,27.44,27.44,1
2024-07-30,17,26.33,26.33,26.33,26.33,1
2024-07-30,18,27.11,27.11,27.11,27.11,1
2024-07-30,19,48.65,48.65,48.65,48.65,1
2024-07-30,20,39.24,39.24,39.24,39.24,1
2024-07-30,21,23.83,23.83,23.83,23.83,1
2024-07-30,22,19.34,19.34,19.34,19.34,1
2024-07-30,23,15.8,15.8,15.8,15.8,1
2024-07-31,0,17.33,17.33,17.33,17.33,1
2024-07-31,1,15.78,15.78,15.78,15.78,1
2024-07-31,2,13.78,13.78,13.78,13.78,1
2024-07-31,3,13.41,13.41,13.41,13.41,1
2024-07-31,4,13.56,13.56,13.56,13.56,1
2024-07-31,5,14.91,14.91,14.91,14.91,1
2024-07-31,6,14.09,14.09,14.09,14.09,1
2024-07-31,7,13.1,13.1,13.1,13.1,1
2024-07-31,8,10.29,10.29,10.29,10.29,1
2024-07-31,9,10.21,10.21,10.21,10.21,1
2024-07-31,10,12.26,12.26,12.26,12.26,1
2024-07-31,11,15.21,15.21,15.21,15.21,1
2024-07-31,12,18.25,18.25,18.25,18.25,1
2024-07-31,13,24.67,24.67,24.67,24.67,1
2024-07-31,14,25.6,25.6,25.6,25.6,1
2024-07-31,15,27.01,27.01,27.01,27.01,1
2024-07-31,16,29.47,29.47,29.47,29.47,1
2024-07-31,17,30.32,30.32,30.32,30.32,1
2024-07-31,18,30.86,30.86,30.86,30.86,1
2024-07-31,19,41.37,41.37,41.37,41.37,1
2024-07-31,20,35.76,35.76,35.76,35.76,1
2024-07-31,21,23.33,23.33,23.33,23.33,1
2024-07-31,22,19.35,19.35,19.35,19.35,1
2024-07-31,23,16.5,16.5,16.5,16.5,1
2024-08-01,0,15.4,15.4,15.4,15.4,1
2024-08-01,1,13.02,13.02,13.02,13.02,1
2024-08-01,2,12.17,12.17,12.17,12.17,1
2024-08-01,3,11.62,11.62,11.62,11.62,1
2024-08-01,4,12.75,12.75,12.75,12.75,1
2024-08-01,5,14.64,14.64,14.64,14.64,1
2024-08-01,6,16.28,16.28,16.28,16.28,1
2024-08-01,7,15.39,15.39,15.39,15.39,1
2024-08-01,8,11.82,11.82,11.82,11.82,1
2024-08-01,9,10.53,10.53,10.53,10.53,1
2024-08-01,10,14.49,14.49,14.49,14.49,1
2024-08-01,11,15.93,15.93,15.93,15.93,1
2024-08-01,12,20.14,20.14,20.14,20.14,1
2024-08-01,13,24.59,24.59,24.59,24.59,1
2024-08-01,14,27.25,27.25,27.25,27.25,1
2024-08-01,15,31.13,31.13,31.13,31.13,1
2024-08-01,16,30.12,30.12,30.12,30.12,1
2024-08-01,17,28.25,28.25,28.25,28.25,1
2024-08-01,18,29.84,29.84,29.84,29.84,1
2024-08-01,19,55.02,55.02,55.02,55.02,1
2024-08-01,20,57.5,57.5,57.5,57.5,1
2024-08-01,21,27.85,27.85,27.85,27.85,1
